category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
Metabolism,Lipid metabolism,mcf00592,alpha-Linolenic acid metabolism - Macaca fascicularis (crab-eating macaque),2/731,23/10949,0.08695652173913043,1.3024445369654434,0.3883490059871204,0.46028696469603003,0.6398133294738253,0.3702090857040441,102132454/102143695,2
Genetic Information Processing,Replication and repair,mcf03460,Fanconi anemia pathway - Macaca fascicularis (crab-eating macaque),4/731,52/10949,0.07692307692307693,1.1521624750078923,0.29417034764492933,0.46098351688797345,0.6398133294738253,0.3702090857040441,102144325/102123248/101925430/102128481,4
Metabolism,Amino acid metabolism,mcf00250,"Alanine, aspartate and glutamate metabolism - Macaca fascicularis (crab-eating macaque)",3/731,38/10949,0.07894736842105263,1.1824825401396788,0.30138662260705706,0.47057838770306937,0.650327213907246,0.37629263439549715,102134328/101926081/102117015,3
Metabolism,Amino acid metabolism,mcf00220,Arginine biosynthesis - Macaca fascicularis (crab-eating macaque),2/731,24/10949,0.08333333333333333,1.2481760145918832,0.3255351117011829,0.48273411835351454,0.6614484515311987,0.38272761007199135,102134328/101926081,2
Organismal Systems,Endocrine system,mcf04614,Renin-angiotensin system - Macaca fascicularis (crab-eating macaque),2/731,24/10949,0.08333333333333333,1.2481760145918832,0.3255351117011829,0.48273411835351454,0.6614484515311987,0.38272761007199135,102129705/102127277,2
Organismal Systems,Digestive system,mcf04978,Mineral absorption - Macaca fascicularis (crab-eating macaque),5/731,69/10949,0.07246376811594203,1.0853704474712027,0.19026582525763205,0.492280538411046,0.6704289529633437,0.3879239119794437,101866950/102141225/102114781/102124503/102144572,5
Human Diseases,Infectious disease: bacterial,mcf05133,Pertussis - Macaca fascicularis (crab-eating macaque),6/731,84/10949,0.07142857142857142,1.0698651553644714,0.17192084637508231,0.4934523660009703,0.6704289529633437,0.3879239119794437,102125658/102121272/101866377/101865168/102118497/102142532,6
Metabolism,Carbohydrate metabolism,mcf00051,Fructose and mannose metabolism - Macaca fascicularis (crab-eating macaque),3/731,40/10949,0.075,1.1233584131326948,0.20904964409001872,0.5051397177658623,0.6749169673054259,0.3905207689214136,101926813/102145864/102122997,3
Metabolism,Metabolism of cofactors and vitamins,mcf00760,Nicotinate and nicotinamide metabolism - Macaca fascicularis (crab-eating macaque),3/731,40/10949,0.075,1.1233584131326948,0.20904964409001872,0.5051397177658623,0.6749169673054259,0.3905207689214136,101926720/102117756/102114932,3
Genetic Information Processing,Replication and repair,mcf03440,Homologous recombination - Macaca fascicularis (crab-eating macaque),3/731,40/10949,0.075,1.1233584131326948,0.20904964409001872,0.5051397177658623,0.6749169673054259,0.3905207689214136,101866718/102121878/102128481,3
Human Diseases,Cancer: specific types,mcf05219,Bladder cancer - Macaca fascicularis (crab-eating macaque),3/731,40/10949,0.075,1.1233584131326948,0.20904964409001872,0.5051397177658623,0.6749169673054259,0.3905207689214136,102138724/102141214/102136323,3
Genetic Information Processing,Information processing in viruses,mcf03250,Viral life cycle - HIV-1 - Macaca fascicularis (crab-eating macaque),5/731,71/10949,0.07042253521126761,1.0547966320494788,0.12389439154788064,0.5179364940204777,0.6888380567412155,0.3985757961529753,102119076/101925040/102135728/102115185/102138533,5
Human Diseases,Substance dependence,mcf05034,Alcoholism - Macaca fascicularis (crab-eating macaque),14/731,207/10949,0.06763285024154589,1.0130124176397892,0.05055262667401428,0.5202234073507005,0.6888380567412155,0.3985757961529753,102123462/101866377/102121227/102141214/101925341/101865168/101864901/102126294/102131773/101866264/102127119/102145972/102131761/102123367,14
Human Diseases,Infectious disease: parasitic,mcf05143,African trypanosomiasis - Macaca fascicularis (crab-eating macaque),3/731,41/10949,0.07317073170731707,1.0959594274465316,0.16464560619651505,0.5219766641144614,0.6888380567412155,0.3985757961529753,102140615/101925220/102116992,3
Organismal Systems,Digestive system,mcf04977,Vitamin digestion and absorption - Macaca fascicularis (crab-eating macaque),2/731,26/10949,0.07692307692307693,1.1521624750078923,0.20776213739057098,0.5258456562527135,0.6911114339321378,0.3998912187184975,102138532/102123075,2
Metabolism,Metabolism of cofactors and vitamins,mcf00130,Ubiquinone and other terpenoid-quinone biosynthesis - Macaca fascicularis (crab-eating macaque),1/731,11/10949,0.09090909090909091,1.3616465613729636,0.32096291586084963,0.5325343613718504,0.6942350783875945,0.40169862332332207,101867054,1
Genetic Information Processing,Information processing in viruses,mcf03266,Virion - Herpesvirus - Macaca fascicularis (crab-eating macaque),1/731,11/10949,0.09090909090909091,1.3616465613729636,0.32096291586084963,0.5325343613718504,0.6942350783875945,0.40169862332332207,102117130,1
Metabolism,Global and overview maps,mcf01250,Biosynthesis of nucleotide sugars - Macaca fascicularis (crab-eating macaque),3/731,42/10949,0.07142857142857142,1.0698651553644714,0.12133211036375385,0.5384957201518505,0.6977978039048055,0.40376008921592216,102145864/102142214/101865104,3
Organismal Systems,Immune system,mcf04623,Cytosolic DNA-sensing pathway - Macaca fascicularis (crab-eating macaque),6/731,88/10949,0.06818181818181818,1.0212349210297227,0.05349340134738229,0.5396014073673806,0.6977978039048055,0.40376008921592216,101865584/101926284/102135623/102144774/102142532/102146604,6
Organismal Systems,Immune system,mcf04622,RIG-I-like receptor signaling pathway - Macaca fascicularis (crab-eating macaque),5/731,76/10949,0.06578947368421052,0.9854021167830658,-0.03415585182032775,0.5794703372037178,0.7458960195308276,0.43159070106883457,102121272/102118497/101926284/102144774/102146604,5
Human Diseases,Infectious disease: viral,mcf05168,Herpes simplex virus 1 infection - Macaca fascicularis (crab-eating macaque),13/731,200/10949,0.065,0.973577291381669,-0.100867541483202,0.5814282636715458,0.7458960195308276,0.43159070106883457,102125658/101866179/102137291/102142026/101866246/102138221/102144774/102143464/102118430/102145713/102119008/102146604/102128371,13
Genetic Information Processing,Replication and repair,mcf03410,Base excision repair - Macaca fascicularis (crab-eating macaque),3/731,45/10949,0.06666666666666667,0.9985408116735065,-0.00262341994362897,0.5860167597587975,0.7487991930251301,0.4332705366637726,102132832/102122836/101866718,3
Human Diseases,Neurodegenerative disease,mcf05016,Huntington disease - Macaca fascicularis (crab-eating macaque),23/731,355/10949,0.0647887323943662,0.9704129014855205,-0.15157574227295403,0.5917332904147361,0.7531150968914823,0.43576780696238104,102117873/101866847/102140615/101865584/102121272/101865995/101867500/102122335/102136293/101925657/102118497/101925220/102126294/102124843/102120663/102128569/101865770/101926640/101865238/101865389/101926612/102123367/102128371,23
Metabolism,Carbohydrate metabolism,mcf00010,Glycolysis / Gluconeogenesis - Macaca fascicularis (crab-eating macaque),5/731,78/10949,0.0641025641025641,0.96013539583991,-0.09450246640169123,0.6028815269452072,0.7642828806155777,0.4422297151649469,102131754/102138838/102145864/101865104/101865678,5
Environmental Information Processing,Signal transduction,mcf04330,Notch signaling pathway - Macaca fascicularis (crab-eating macaque),4/731,63/10949,0.06349206349206349,0.9509912492128634,-0.10434049100146958,0.6140844056205221,0.7754320729796397,0.44868086602614005,102115185/102142627/102118022/101864793,4
Environmental Information Processing,Signal transduction,mcf04064,NF-kappa B signaling pathway - Macaca fascicularis (crab-eating macaque),7/731,111/10949,0.06306306306306306,0.9445656326641279,-0.15700343169544925,0.6173431204455202,0.7765018936853809,0.44929988617951105,102125438/102145584/102116992/102145713/102127082/102138947/102146604,7
Metabolism,Glycan biosynthesis and metabolism,mcf00533,Glycosaminoglycan biosynthesis - keratan sulfate - Macaca fascicularis (crab-eating macaque),1/731,14/10949,0.07142857142857142,1.0698651553644714,0.06996138315244503,0.620141587960248,0.7769867366661473,0.44958042625010813,101865484,1
Organismal Systems,Excretory system,mcf04966,Collecting duct acid secretion - Macaca fascicularis (crab-eating macaque),2/731,31/10949,0.06451612903225806,0.9663298177485548,-0.05021088807546653,0.6225617774961232,0.7769957067974871,0.4495856165516679,101866706/102127448,2
Metabolism,Lipid metabolism,mcf00591,Linoleic acid metabolism - Macaca fascicularis (crab-eating macaque),2/731,32/10949,0.0625,0.9361320109439124,-0.09677199846649127,0.6399711278803337,0.792579627605644,0.4586027920438019,102132454/102143695,2
Genetic Information Processing,"Folding, sorting and degradation",mcf03060,Protein export - Macaca fascicularis (crab-eating macaque),2/731,32/10949,0.0625,0.9361320109439124,-0.09677199846649127,0.6399711278803337,0.792579627605644,0.4586027920438019,102139863/102117217,2
Genetic Information Processing,"Folding, sorting and degradation",mcf03050,Proteasome - Macaca fascicularis (crab-eating macaque),3/731,49/10949,0.061224489795918366,0.9170272760266898,-0.1556909156489465,0.6443006941044497,0.7948843812323095,0.4599363696571389,102124843/101926640/101926612,3
Genetic Information Processing,Translation,mcf03015,mRNA surveillance pathway - Macaca fascicularis (crab-eating macaque),6/731,99/10949,0.06060606060606061,0.9077643742486424,-0.24657245563503413,0.6556225587955484,0.8040719935743121,0.46525251017539476,102125257/102134259/101926197/101926525/102121820/102116951,6
Genetic Information Processing,Transcription,mcf03020,RNA polymerase - Macaca fascicularis (crab-eating macaque),2/731,33/10949,0.06060606060606061,0.9077643742486424,-0.14192765872556434,0.6567420320187705,0.8040719935743121,0.46525251017539476,101865584/102135623,2
Metabolism,Lipid metabolism,mcf00590,Arachidonic acid metabolism - Macaca fascicularis (crab-eating macaque),4/731,67/10949,0.05970149253731343,0.8942156522449313,-0.2322991319109637,0.6625962921532567,0.8081666896717752,0.4676217851320831,102142023/102132454/102143695/102128548,4
Organismal Systems,Immune system,mcf04621,NOD-like receptor signaling pathway - Macaca fascicularis (crab-eating macaque),12/731,197/10949,0.06091370558375635,0.9123723152346761,-0.3319502164246469,0.6714701252824374,0.8158995484563957,0.4720961754716641,102140615/102121272/102136355/102115744/102118497/101925220/102146549/102144774/101865389/101925205/102142532/102146604,12
Genetic Information Processing,Chromosome,mcf03082,ATP-dependent chromatin remodeling - Macaca fascicularis (crab-eating macaque),7/731,118/10949,0.059322033898305086,0.8885320781840524,-0.32561152155527073,0.6809815789867542,0.8243461219313339,0.476983535736666,101867153/101925399/102115518/102123741/101867212/101926122/102125688,7
Human Diseases,Endocrine and metabolic disease,mcf04940,Type I diabetes mellitus - Macaca fascicularis (crab-eating macaque),3/731,52/10949,0.057692307692307696,0.8641218562559192,-0.2626884242022924,0.684049544381311,0.8249586265572366,0.4773379434476328,102127858/102115246/102117015,3
Metabolism,Carbohydrate metabolism,mcf00052,Galactose metabolism - Macaca fascicularis (crab-eating macaque),2/731,35/10949,0.05714285714285714,0.8558921242915771,-0.22838779807345444,0.6884004626976316,0.8271080186143185,0.47858162567745793,102145864/102122997,2
Genetic Information Processing,Replication and repair,mcf03030,DNA replication - Macaca fascicularis (crab-eating macaque),2/731,36/10949,0.05555555555555555,0.8321173430612554,-0.2698535528342096,0.703308289462173,0.841878324188921,0.4871280267454692,101866718/102135015,2
Metabolism,Lipid metabolism,mcf00061,Fatty acid biosynthesis - Macaca fascicularis (crab-eating macaque),1/731,18/10949,0.05555555555555555,0.8321173430612554,-0.1906581053260162,0.7119875087916552,0.8491110290033814,0.4913130177626626,101864984,1
Cellular Processes,Cell growth and death,mcf04215,Apoptosis - multiple species - Macaca fascicularis (crab-eating macaque),2/731,37/10949,0.05405405405405406,0.8096276851406812,-0.31023843994043593,0.7176177423551138,0.8526675757872568,0.49337090851371196,102121272/102118497,2
Organismal Systems,Endocrine system,mcf04913,Ovarian steroidogenesis - Macaca fascicularis (crab-eating macaque),3/731,56/10949,0.05357142857142857,0.8023988665233536,-0.39650879675792916,0.731756273861476,0.8662702947918944,0.5012417200986117,102142023/102143695/102130114,3
Metabolism,Glycan biosynthesis and metabolism,mcf00510,N-Glycan biosynthesis - Macaca fascicularis (crab-eating macaque),3/731,57/10949,0.05263157894736842,0.7883216934264525,-0.42855157710290265,0.7427562013539648,0.8760714169815995,0.5069128499697388,102123398/101865484/101866133,3
Metabolism,Lipid metabolism,mcf00100,Steroid biosynthesis - Macaca fascicularis (crab-eating macaque),1/731,20/10949,0.05,0.74890560875513,-0.3006110429857548,0.7492222329997131,0.8772711237305731,0.5076070248457387,101926160,1
Metabolism,Glycan biosynthesis and metabolism,mcf00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Macaca fascicularis (crab-eating macaque),1/731,20/10949,0.05,0.74890560875513,-0.3006110429857548,0.7492222329997131,0.8772711237305731,0.5076070248457387,102145281,1
Metabolism,Carbohydrate metabolism,mcf00520,Amino sugar and nucleotide sugar metabolism - Macaca fascicularis (crab-eating macaque),2/731,40/10949,0.05,0.74890560875513,-0.4255177396476067,0.7570934183376872,0.8813755212340937,0.5099819132345034,102145864/101865104,2
Metabolism,Metabolism of other amino acids,mcf00480,Glutathione metabolism - Macaca fascicularis (crab-eating macaque),3/731,59/10949,0.05084745762711865,0.7615989241577593,-0.49109262319125374,0.7636755985897266,0.8813755212340937,0.5099819132345034,102138414/102137492/101925790,3
Organismal Systems,Endocrine system,mcf03320,PPAR signaling pathway - Macaca fascicularis (crab-eating macaque),4/731,77/10949,0.05194805194805195,0.7780837493559792,-0.5226643523683372,0.7649409457310625,0.8813755212340937,0.5099819132345034,101864984/102140312/102129758/101865520,4
Metabolism,Glycan biosynthesis and metabolism,mcf00531,Glycosaminoglycan degradation - Macaca fascicularis (crab-eating macaque),1/731,21/10949,0.047619047619047616,0.7132434369096476,-0.3517999751130051,0.7659958214046183,0.8813755212340937,0.5099819132345034,102116401,1
Human Diseases,Neurodegenerative disease,mcf05012,Parkinson disease - Macaca fascicularis (crab-eating macaque),19/731,327/10949,0.0581039755351682,0.8702878633851663,-0.6369340617185903,0.7691435413696888,0.8813755212340937,0.5099819132345034,102126681/102121272/102134571/101866377/101867500/102115744/101865168/101925657/102118497/102124843/102128569/101926640/101865238/101864929/101865389/102127531/101926612/102143985/102119414,19
Organismal Systems,Digestive system,mcf04975,Fat digestion and absorption - Macaca fascicularis (crab-eating macaque),2/731,41/10949,0.04878048780487805,0.7306396182976878,-0.46216410946608705,0.769150687785032,0.8813755212340937,0.5099819132345034,102132454/102117645,2
Genetic Information Processing,Replication and repair,mcf03430,Mismatch repair - Macaca fascicularis (crab-eating macaque),1/731,23/10949,0.043478260869565216,0.6512222684827217,-0.4478423935316566,0.796256280944897,0.906390775767476,0.52445625142479,101866718,1
Cellular Processes,Cell growth and death,mcf04115,p53 signaling pathway - Macaca fascicularis (crab-eating macaque),4/731,81/10949,0.04938271604938271,0.7396598604988938,-0.6290019060317936,0.798441606152894,0.906390775767476,0.52445625142479,102140874/102119572/101865915/102136323,4
NA,NA,mcf04382,Cornified envelope formation - Macaca fascicularis (crab-eating macaque),12/731,219/10949,0.0547945205479452,0.8207184753480876,-0.7168047374953012,0.8006415119023939,0.906390775767476,0.52445625142479,102131971/102125257/102120952/101925295/101926197/102141556/102131342/101926525/102118598/101925271/102128631/102117405,12
Metabolism,Lipid metabolism,mcf00071,Fatty acid degradation - Macaca fascicularis (crab-eating macaque),2/731,44/10949,0.045454545454545456,0.6808232806864818,-0.5673980559267607,0.8022402828997847,0.906390775767476,0.52445625142479,101864984/102117588,2
Organismal Systems,Immune system,mcf04657,IL-17 signaling pathway - Macaca fascicularis (crab-eating macaque),5/731,100/10949,0.05,0.74890560875513,-0.6746605110553627,0.8062384041246352,0.9077229584899739,0.5252270796100863,102146475/102121272/102118497/102144774/102146604,5
Metabolism,Amino acid metabolism,mcf00380,Tryptophan metabolism - Macaca fascicularis (crab-eating macaque),2/731,45/10949,0.044444444444444446,0.6656938744490044,-0.6010364400018463,0.812297190952854,0.9081933871070104,0.5254992792348508,102122792/102146075,2
Metabolism,Glycan biosynthesis and metabolism,mcf00513,Various types of N-glycan biosynthesis - Macaca fascicularis (crab-eating macaque),2/731,45/10949,0.044444444444444446,0.6656938744490044,-0.6010364400018463,0.812297190952854,0.9081933871070104,0.5254992792348508,101865484/101866133,2
Organismal Systems,Digestive system,mcf04976,Bile secretion - Macaca fascicularis (crab-eating macaque),4/731,84/10949,0.047619047619047616,0.7132434369096476,-0.7056368911357696,0.8209528814018805,0.9146949059218183,0.529261191069506,102144998/101925822/102130114/102124503,4
Organismal Systems,Immune system,mcf04610,Complement and coagulation cascades - Macaca fascicularis (crab-eating macaque),4/731,87/10949,0.04597701149425287,0.6886488356369012,-0.7798271566388322,0.8413501793744584,0.9336576373694561,0.5402334155423136,102125658/102133702/102146832/102143404,4
Human Diseases,Endocrine and metabolic disease,mcf04932,Non-alcoholic fatty liver disease - Macaca fascicularis (crab-eating macaque),10/731,195/10949,0.05128205128205128,0.7681083166719281,-0.873897700256224,0.8468122810854662,0.9336576373694561,0.5402334155423136,102121272/102128414/102137291/102142026/101925657/102118497/101866246/101865238/102143464/102146604,10
Human Diseases,Cardiovascular disease,mcf05416,Viral myocarditis - Macaca fascicularis (crab-eating macaque),4/731,88/10949,0.045454545454545456,0.6808232806864818,-0.804045766079392,0.8477011795823182,0.9336576373694561,0.5402334155423136,101865818/101865326/102132578/102141004,4
Environmental Information Processing,Signaling molecules and interaction,mcf04080,Neuroactive ligand-receptor interaction - Macaca fascicularis (crab-eating macaque),21/731,381/10949,0.05511811023622047,0.825565237997781,-0.9269200069910339,0.8495704588486045,0.9336576373694561,0.5402334155423136,102123462/102127403/102125658/101925799/102127652/102126453/101866597/101865995/102131510/101866995/102119891/102138895/102122335/102121075/102141724/102121641/101925540/102131281/102120997/102133968/102130684,21
Organismal Systems,Immune system,mcf04672,Intestinal immune network for IgA production - Macaca fascicularis (crab-eating macaque),2/731,51/10949,0.0392156862745098,0.5873769480432391,-0.7899658311874468,0.8635650899320979,0.9415656262316349,0.5448091397286674,102145584/102132485,2
Metabolism,Glycan biosynthesis and metabolism,mcf00601,Glycosphingolipid biosynthesis - lacto and neolacto series - Macaca fascicularis (crab-eating macaque),1/731,29/10949,0.034482758620689655,0.5164866267276759,-0.6973315325764553,0.8655385880887078,0.9415656262316349,0.5448091397286674,102131882,1
Metabolism,Lipid metabolism,mcf01040,Biosynthesis of unsaturated fatty acids - Macaca fascicularis (crab-eating macaque),1/731,29/10949,0.034482758620689655,0.5164866267276759,-0.6973315325764553,0.8655385880887078,0.9415656262316349,0.5448091397286674,102140312,1
Metabolism,Carbohydrate metabolism,mcf00030,Pentose phosphate pathway - Macaca fascicularis (crab-eating macaque),1/731,30/10949,0.03333333333333333,0.49927040583675325,-0.7345402321551779,0.8745396221644546,0.9481540684745938,0.5486213472376696,101865104,1
Human Diseases,Neurodegenerative disease,mcf05014,Amyotrophic lateral sclerosis - Macaca fascicularis (crab-eating macaque),23/731,426/10949,0.0539906103286385,0.8086774179046005,-1.0773191543569896,0.882737177641078,0.9538301046994199,0.551905617952917,101866847/101866070/101867500/101926470/101867037/102136293/101925657/102141152/102131143/101925060/102134477/102124843/102120663/102128569/101926640/101865238/102144774/102132609/102122718/101926612/102146075/102128371/102137250,23
Metabolism,Lipid metabolism,mcf00600,Sphingolipid metabolism - Macaca fascicularis (crab-eating macaque),2/731,55/10949,0.03636363636363636,0.5446586245491853,-0.9054571615201042,0.8902512608663427,0.956100167095393,0.5532191225102472,101926302/101926756,2
Genetic Information Processing,"Folding, sorting and degradation",mcf04130,SNARE interactions in vesicular transport - Macaca fascicularis (crab-eating macaque),1/731,32/10949,0.03125,0.4680660054719562,-0.8059799042292849,0.8907765531944656,0.956100167095393,0.5532191225102472,102137292,1
Metabolism,Global and overview maps,mcf01212,Fatty acid metabolism - Macaca fascicularis (crab-eating macaque),2/731,57/10949,0.03508771929824561,0.5255477956176351,-0.9605483138035469,0.901698363541727,0.9646075516958009,0.558141669336897,101864984/102140312,2
Genetic Information Processing,"Folding, sorting and degradation",mcf04141,Protein processing in endoplasmic reticulum - Macaca fascicularis (crab-eating macaque),8/731,175/10949,0.045714285714285714,0.6847136994332617,-1.1245500083855346,0.9054375429571481,0.9654002941463631,0.5586003663416355,102121272/102140439/101925657/102118497/101925902/102136287/101865233/102128035,8
Metabolism,Xenobiotics biodegradation and metabolism,mcf00983,Drug metabolism - other enzymes - Macaca fascicularis (crab-eating macaque),3/731,82/10949,0.036585365853658534,0.5479797137232658,-1.098887295279493,0.9181763649695678,0.9757517805947222,0.5645899482355863,102116182/102138414/102141481,3
Human Diseases,Immune disease,mcf05323,Rheumatoid arthritis - Macaca fascicularis (crab-eating macaque),4/731,104/10949,0.038461538461538464,0.5760812375039461,-1.1617900798732197,0.9233510542518215,0.9780231561483108,0.5659042126127853,101926423/101866706/101925182/102127448,4
Human Diseases,Infectious disease: bacterial,mcf05150,Staphylococcus aureus infection - Macaca fascicularis (crab-eating macaque),4/731,106/10949,0.03773584905660377,0.5652117801925509,-1.203092740289305,0.929932457060517,0.9817647579458573,0.5680691799817482,102125658/102133702/102145896/102142477,4
Metabolism,Lipid metabolism,mcf00140,Steroid hormone biosynthesis - Macaca fascicularis (crab-eating macaque),2/731,65/10949,0.03076923076923077,0.46086499000315695,-1.1660121614528107,0.9372198190397298,0.9823753644227724,0.5684224893848667,102142023/101867467,2
Genetic Information Processing,Transcription,mcf03022,Basal transcription factors - Macaca fascicularis (crab-eating macaque),1/731,42/10949,0.023809523809523808,0.3566217184548238,-1.1173301519884529,0.9454002135538642,0.9823753644227724,0.5684224893848667,102130393,1
Human Diseases,Infectious disease: viral,mcf05171,Coronavirus disease - COVID-19 - Macaca fascicularis (crab-eating macaque),24/731,478/10949,0.0502092050209205,0.7520391050260719,-1.4826757940273645,0.9473419516652833,0.9823753644227724,0.5684224893848667,102138724/102125658/102121272/102137291/102142026/102118497/101867181/101866246/101866097/102126326/102114924/101864835/101866165/102127171/101926284/102144774/102116992/102143464/102142532/102145713/102146604/102120517/102116449/102125354,24
Human Diseases,Immune disease,mcf05340,Primary immunodeficiency - Macaca fascicularis (crab-eating macaque),1/731,43/10949,0.023255813953488372,0.3483281901186651,-1.1451794587442585,0.9490595556178713,0.9823753644227724,0.5684224893848667,102138947,1
Cellular Processes,Cell growth and death,mcf04216,Ferroptosis - Macaca fascicularis (crab-eating macaque),1/731,44/10949,0.022727272727272728,0.3404116403432409,-1.1725452714286215,0.9524739573089895,0.9823753644227724,0.5684224893848667,102131788,1
Human Diseases,Cancer: overview,mcf05204,Chemical carcinogenesis - DNA adducts - Macaca fascicularis (crab-eating macaque),2/731,70/10949,0.02857142857142857,0.42794606214578856,-1.284205852557114,0.9528274187608289,0.9823753644227724,0.5684224893848667,102138414/101867467,2
Organismal Systems,Environmental adaptation,mcf04714,Thermogenesis - Macaca fascicularis (crab-eating macaque),12/731,273/10949,0.04395604395604396,0.658378557147367,-1.528851477359292,0.9577285645750758,0.9823753644227724,0.5684224893848667,102119816/102144714/102128414/102130114/101925657/102122483/101925399/101865238/102138330/102123367/102142098/102128371,12
Metabolism,Metabolism of cofactors and vitamins,mcf00830,Retinol metabolism - Macaca fascicularis (crab-eating macaque),2/731,72/10949,0.027777777777777776,0.4160586715306277,-1.329609260299099,0.9579685230706538,0.9823753644227724,0.5684224893848667,102142015/102115665,2
Metabolism,Xenobiotics biodegradation and metabolism,mcf00982,Drug metabolism - cytochrome P450 - Macaca fascicularis (crab-eating macaque),2/731,72/10949,0.027777777777777776,0.4160586715306277,-1.329609260299099,0.9579685230706538,0.9823753644227724,0.5684224893848667,102138414/101866762,2
Metabolism,Xenobiotics biodegradation and metabolism,mcf00980,Metabolism of xenobiotics by cytochrome P450 - Macaca fascicularis (crab-eating macaque),2/731,78/10949,0.02564102564102564,0.38405415833596407,-1.4601524945127138,0.9703658437433766,0.9887155634937806,0.5720910583144794,102138414/101867467,2
Metabolism,Amino acid metabolism,mcf00330,Arginine and proline metabolism - Macaca fascicularis (crab-eating macaque),1/731,52/10949,0.019230769230769232,0.28804061875197307,-1.3764059678967357,0.9727240426618284,0.9887155634937806,0.5720910583144794,102138299,1
Organismal Systems,Immune system,mcf04640,Hematopoietic cell lineage - Macaca fascicularis (crab-eating macaque),3/731,104/10949,0.028846153846153848,0.4320609281279596,-1.5564915687813705,0.973362837352573,0.9887155634937806,0.5720910583144794,101925271/102133649/102137242,3
Human Diseases,Infectious disease: bacterial,mcf05134,Legionellosis - Macaca fascicularis (crab-eating macaque),1/731,63/10949,0.015873015873015872,0.23774781230321584,-1.622848292474783,0.9872972726028628,0.9997161062205089,0.5784561974535145,101866892,1
Metabolism,Energy metabolism,mcf00190,Oxidative phosphorylation - Macaca fascicularis (crab-eating macaque),5/731,179/10949,0.027932960893854747,0.4183830216509105,-2.0984511965068147,0.9938342044854034,0.9999999999999982,0.5786204642039873,101926423/101866706/101865238/102143999/102127448,5
Environmental Information Processing,Signaling molecules and interaction,mcf04060,Cytokine-cytokine receptor interaction - Macaca fascicularis (crab-eating macaque),8/731,311/10949,0.02572347266881029,0.3852890591666263,-2.941469016030549,0.9997118388411284,0.9999999999999982,0.5786204642039873,102128914/101866179/102134051/102133222/102141877/102138221/102133649/101925182,8
Human Diseases,Immune disease,mcf05322,Systemic lupus erythematosus - Macaca fascicularis (crab-eating macaque),2/731,156/10949,0.01282051282051282,0.19202707916798203,-2.718511346427366,0.9997628308151069,0.9999999999999982,0.5786204642039873,102125658/102127552,2
Genetic Information Processing,Translation,mcf00970,Aminoacyl-tRNA biosynthesis - Macaca fascicularis (crab-eating macaque),1/731,480/10949,0.0020833333333333333,0.031204400364797078,-5.8055492011532435,0.9999999999999982,0.9999999999999982,0.5786204642039873,101866373,1
