category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
Human Diseases,Endocrine and metabolic disease,mcf04940,Type I diabetes mellitus - Macaca fascicularis (crab-eating macaque),3/553,52/10949,0.057692307692307696,1.142265961886215,0.23716250317336562,0.49256706409190176,0.6248681350256771,0.310666482354614,102144414/102140649/102127858,3
Metabolism,Glycan biosynthesis and metabolism,mcf00533,Glycosaminoglycan biosynthesis - keratan sulfate - Macaca fascicularis (crab-eating macaque),1/553,14/10949,0.07142857142857142,1.4142340480495996,0.35768212885507644,0.5161694971739619,0.6521153729728654,0.3242130261651483,101865484,1
Organismal Systems,Immune system,mcf04613,Neutrophil extracellular trap formation - Macaca fascicularis (crab-eating macaque),11/553,214/10949,0.0514018691588785,1.0177198289702727,0.060375704681935864,0.5205377275045167,0.654938862065109,0.32561678381430076,102121227/102135875/101925220/102132631/102141214/102116992/102137291/101866246/102120762/102124562/102140615,11
Human Diseases,Immune disease,mcf05310,Asthma - Macaca fascicularis (crab-eating macaque),2/553,35/10949,0.05714285714285714,1.1313872384396797,0.1795527481330353,0.5338595627078766,0.6689587173523188,0.33258705302961167,102144414/102140649,2
Metabolism,Glycan biosynthesis and metabolism,mcf00604,Glycosphingolipid biosynthesis - ganglio series - Macaca fascicularis (crab-eating macaque),1/553,15/10949,0.06666666666666667,1.3199517781796262,0.2859811758748022,0.5406375600969433,0.6746980932917138,0.3354405058367855,102122701,1
Metabolism,Carbohydrate metabolism,mcf00640,Propanoate metabolism - Macaca fascicularis (crab-eating macaque),2/553,36/10949,0.05555555555555555,1.0999598151496885,0.13854837669474085,0.5492149268152191,0.6798749295656139,0.3380142800857673,101925612/102138812,2
Metabolism,Metabolism of cofactors and vitamins,mcf00790,Folate biosynthesis - Macaca fascicularis (crab-eating macaque),2/553,36/10949,0.05555555555555555,1.0999598151496885,0.13854837669474085,0.5492149268152191,0.6798749295656139,0.3380142800857673,101866909/101867368,2
Environmental Information Processing,Signal transduction,mcf04630,JAK-STAT signaling pathway - Macaca fascicularis (crab-eating macaque),9/553,179/10949,0.05027932960893855,0.9954943578449696,-0.014017552291390657,0.5543516690587216,0.6834777606466969,0.3398055041788824,101866179/102140176/102135329/102137291/101866246/102133649/101926817/102119572/102125183,9
Human Diseases,Infectious disease: viral,mcf05168,Herpes simplex virus 1 infection - Macaca fascicularis (crab-eating macaque),10/553,200/10949,0.05,0.9899638336347198,-0.03303662265246969,0.5594672393306828,0.6870257698980784,0.3415694724334695,101866179/102144414/102131412/101926639/102137291/101866246/102137473/102121336/102140649/101867458,10
Metabolism,Glycan biosynthesis and metabolism,mcf00511,Other glycan degradation - Macaca fascicularis (crab-eating macaque),1/553,18/10949,0.05555555555555555,1.0999598151496885,0.09788780143592672,0.606876054606718,0.7365878830162574,0.3662103310041396,102140912,1
Organismal Systems,Digestive system,mcf04980,Cobalamin transport and metabolism - Macaca fascicularis (crab-eating macaque),1/553,18/10949,0.05555555555555555,1.0999598151496885,0.09788780143592672,0.606876054606718,0.7365878830162574,0.3662103310041396,102123075,1
Metabolism,Carbohydrate metabolism,mcf00051,Fructose and mannose metabolism - Macaca fascicularis (crab-eating macaque),2/553,40/10949,0.05,0.9899638336347198,-0.014665679885270953,0.6070251934954825,0.7365878830162574,0.3662103310041396,102121518/101866937,2
Metabolism,Global and overview maps,mcf01250,Biosynthesis of nucleotide sugars - Macaca fascicularis (crab-eating macaque),2/553,42/10949,0.047619047619047616,0.9428226986997331,-0.08562339949263614,0.6337493743950706,0.7629845409383791,0.37933399086598657,102121518/101866937,2
Genetic Information Processing,Transcription,mcf03022,Basal transcription factors - Macaca fascicularis (crab-eating macaque),2/553,42/10949,0.047619047619047616,0.9428226986997331,-0.08562339949263614,0.6337493743950706,0.7629845409383791,0.37933399086598657,102130393/102122226,2
Cellular Processes,Transport and catabolism,mcf04146,Peroxisome - Macaca fascicularis (crab-eating macaque),4/553,87/10949,0.04597701149425287,0.9103115711583629,-0.1937037229304953,0.6467993568871062,0.7726358076433525,0.3841323233611731,102144566/102123075/102140514/102137495,4
Organismal Systems,Immune system,mcf04610,Complement and coagulation cascades - Macaca fascicularis (crab-eating macaque),4/553,87/10949,0.04597701149425287,0.9103115711583629,-0.1937037229304953,0.6467993568871062,0.7726358076433525,0.3841323233611731,102132631/102143442/102135485/102131431,4
Cellular Processes,Cell growth and death,mcf04216,Ferroptosis - Macaca fascicularis (crab-eating macaque),2/553,44/10949,0.045454545454545456,0.8999671214861088,-0.15333916499854877,0.659031776629887,0.784196726454943,0.3898800800136011,102137495/102131788,2
Metabolism,Amino acid metabolism,mcf00340,Histidine metabolism - Macaca fascicularis (crab-eating macaque),1/553,23/10949,0.043478260869565216,0.8608381162041041,-0.15408148079237274,0.6967664981647457,0.8195682564619805,0.40746578840043607,101865174,1
Metabolism,Glycan biosynthesis and metabolism,mcf00515,Mannose type O-glycan biosynthesis - Macaca fascicularis (crab-eating macaque),1/553,23/10949,0.043478260869565216,0.8608381162041041,-0.15408148079237274,0.6967664981647457,0.8195682564619805,0.40746578840043607,101925387,1
Metabolism,Glycan biosynthesis and metabolism,mcf00541,Biosynthesis of various nucleotide sugars - Macaca fascicularis (crab-eating macaque),1/553,23/10949,0.043478260869565216,0.8608381162041041,-0.15408148079237274,0.6967664981647457,0.8195682564619805,0.40746578840043607,101866937,1
Genetic Information Processing,Information processing in viruses,mcf03250,Viral life cycle - HIV-1 - Macaca fascicularis (crab-eating macaque),3/553,71/10949,0.04225352112676056,0.8365891551842701,-0.31859015190087164,0.7029853734499669,0.8237271360654193,0.4095334638418851,101864991/102135728/102125981,3
Metabolism,Amino acid metabolism,mcf00280,"Valine, leucine and isoleucine degradation - Macaca fascicularis (crab-eating macaque)",2/553,51/10949,0.0392156862745098,0.7764422224586037,-0.3690611191531056,0.736594691351778,0.8533380009245126,0.42425513503875995,101866052/101926043,2
Organismal Systems,Immune system,mcf04672,Intestinal immune network for IgA production - Macaca fascicularis (crab-eating macaque),2/553,51/10949,0.0392156862745098,0.7764422224586037,-0.3690611191531056,0.736594691351778,0.8533380009245126,0.42425513503875995,102144414/102140649,2
Human Diseases,Immune disease,mcf05330,Allograft rejection - Macaca fascicularis (crab-eating macaque),2/553,51/10949,0.0392156862745098,0.7764422224586037,-0.3690611191531056,0.736594691351778,0.8533380009245126,0.42425513503875995,102144414/102140649,2
Genetic Information Processing,Translation,mcf03015,mRNA surveillance pathway - Macaca fascicularis (crab-eating macaque),4/553,99/10949,0.04040404040404041,0.799970774654319,-0.4610977530338503,0.7435233755953778,0.8581266026608307,0.4266358902308262,102125257/102133032/102117035/102132054,4
Genetic Information Processing,Replication and repair,mcf03460,Fanconi anemia pathway - Macaca fascicularis (crab-eating macaque),2/553,52/10949,0.038461538461538464,0.7615106412574767,-0.3975703854223763,0.7463557964421734,0.8581693989054203,0.42665716729396863,102123248/101925594,2
Human Diseases,Immune disease,mcf05332,Graft-versus-host disease - Macaca fascicularis (crab-eating macaque),2/553,53/10949,0.03773584905660377,0.7471425159507319,-0.42557589826234765,0.7558050538376999,0.8657916101797531,0.43044671173003335,102144414/102140649,2
Genetic Information Processing,"Folding, sorting and degradation",mcf03018,RNA degradation - Macaca fascicularis (crab-eating macaque),3/553,79/10949,0.0379746835443038,0.7518712660516859,-0.5104728607640285,0.7690420119111385,0.8776799169394778,0.4363572362634126,102114776/102142167/101865470,3
Organismal Systems,Endocrine system,mcf04913,Ovarian steroidogenesis - Macaca fascicularis (crab-eating macaque),2/553,56/10949,0.03571428571428571,0.7071170240247998,-0.5067703706389189,0.7823477438953307,0.8890811955256913,0.44202562438273696,101926461/102130114,2
Metabolism,Carbohydrate metabolism,mcf00030,Pentose phosphate pathway - Macaca fascicularis (crab-eating macaque),1/553,30/10949,0.03333333333333333,0.6599758890898131,-0.4301062294125428,0.7892173137709857,0.8890811955256913,0.44202562438273696,102144892,1
NA,NA,mcf04981,Folate transport and metabolism - Macaca fascicularis (crab-eating macaque),1/553,30/10949,0.03333333333333333,0.6599758890898131,-0.4301062294125428,0.7892173137709857,0.8890811955256913,0.44202562438273696,101866140,1
Metabolism,Glycan biosynthesis and metabolism,mcf00510,N-Glycan biosynthesis - Macaca fascicularis (crab-eating macaque),2/553,57/10949,0.03508771929824561,0.6947114621998033,-0.532955483458942,0.7906161771287092,0.8890811955256913,0.44202562438273696,101865484/102123398,2
Genetic Information Processing,Chromosome,mcf03083,Polycomb repressive complex - Macaca fascicularis (crab-eating macaque),3/553,83/10949,0.03614457831325301,0.7156365062419661,-0.5997563597586921,0.7973004790047153,0.8902098274472305,0.4425867477450658,102140080/101925180/101866582,3
Environmental Information Processing,Signaling molecules and interaction,mcf04060,Cytokine-cytokine receptor interaction - Macaca fascicularis (crab-eating macaque),13/553,311/10949,0.04180064308681672,0.8276224975724344,-0.7112587301587562,0.7974192265406788,0.8902098274472305,0.4425867477450658,102134273/101864991/101866179/102140176/102115287/101925746/102133222/102145501/102124214/102133649/101925182/101925250/101925898,13
Human Diseases,Infectious disease: bacterial,mcf05133,Pertussis - Macaca fascicularis (crab-eating macaque),3/553,84/10949,0.03571428571428571,0.7071170240247998,-0.6214636494785014,0.8038970007871472,0.894189779861066,0.4445654657289716,101865168/101866377/102126339,3
Metabolism,Carbohydrate metabolism,mcf00630,Glyoxylate and dicarboxylate metabolism - Macaca fascicularis (crab-eating macaque),1/553,32/10949,0.03125,0.6187273960216998,-0.4981449811725638,0.8100280459656719,0.8967034513090067,0.44581519094738886,101926704,1
Environmental Information Processing,Signaling molecules and interaction,mcf04080,Neuroactive ligand-receptor interaction - Macaca fascicularis (crab-eating macaque),16/553,381/10949,0.04199475065616798,0.8314656870422843,-0.7722381363361432,0.8119985650290028,0.8967034513090067,0.44581519094738886,102119891/102133810/101925799/102132671/102127403/101864894/102122335/102138895/102133968/102136509/101865995/102120997/102116839/101866597/101866879/101926221,16
Environmental Information Processing,Signal transduction,mcf04064,NF-kappa B signaling pathway - Macaca fascicularis (crab-eating macaque),4/553,111/10949,0.036036036036036036,0.7134874476646629,-0.6997250054059129,0.8187067985555905,0.8986888454426206,0.44680227186415217,102115080/102116992/101867458/101867362,4
Metabolism,Global and overview maps,mcf01210,2-Oxocarboxylic acid metabolism - Macaca fascicularis (crab-eating macaque),1/553,33/10949,0.030303030303030304,0.5999780809907392,-0.530769330440206,0.8196510642473412,0.8986888454426206,0.44680227186415217,102122792,1
Organismal Systems,Immune system,mcf04623,Cytosolic DNA-sensing pathway - Macaca fascicularis (crab-eating macaque),3/553,88/10949,0.03409090909090909,0.6749753411145816,-0.7060241636247566,0.8285031359560673,0.9022615321286879,0.4485785090302066,102131155/101867458/102135526,3
Metabolism,Carbohydrate metabolism,mcf00500,Starch and sucrose metabolism - Macaca fascicularis (crab-eating macaque),1/553,34/10949,0.029411764705882353,0.5823316668439528,-0.5625433073702286,0.8287874659944299,0.9022615321286879,0.4485785090302066,102121518,1
Metabolism,Carbohydrate metabolism,mcf00020,Citrate cycle (TCA cycle) - Macaca fascicularis (crab-eating macaque),1/553,35/10949,0.02857142857142857,0.5656936192198398,-0.5935196228101831,0.8374618160910933,0.9052844279576254,0.4500814059792755,102126003,1
Metabolism,Carbohydrate metabolism,mcf00052,Galactose metabolism - Macaca fascicularis (crab-eating macaque),1/553,35/10949,0.02857142857142857,0.5656936192198398,-0.5935196228101831,0.8374618160910933,0.9052844279576254,0.4500814059792755,102121518,1
Genetic Information Processing,Translation,mcf03013,Nucleocytoplasmic transport - Macaca fascicularis (crab-eating macaque),4/553,117/10949,0.03418803418803419,0.6768983477844238,-0.8103536799148294,0.8489209580726822,0.9144516986958366,0.4546391095864781,101866091/102115655/101865779/102130385,4
Human Diseases,Immune disease,mcf05320,Autoimmune thyroid disease - Macaca fascicularis (crab-eating macaque),2/553,69/10949,0.028985507246376812,0.5738920774694027,-0.8188918169667572,0.8701161332643956,0.9291576054102959,0.46195046385905336,102144414/102140649,2
Metabolism,Global and overview maps,mcf01240,Biosynthesis of cofactors - Macaca fascicularis (crab-eating macaque),5/553,148/10949,0.033783783783783786,0.6688944821856214,-0.9353240844784316,0.8743788990885368,0.9291576054102959,0.46195046385905336,101866909/102117756/102115196/101865874/101925793,5
Metabolism,Carbohydrate metabolism,mcf00520,Amino sugar and nucleotide sugar metabolism - Macaca fascicularis (crab-eating macaque),1/553,40/10949,0.025,0.4949819168173599,-0.7379743693619836,0.8746793093276075,0.9291576054102959,0.46195046385905336,102121518,1
Genetic Information Processing,Replication and repair,mcf03440,Homologous recombination - Macaca fascicularis (crab-eating macaque),1/553,40/10949,0.025,0.4949819168173599,-0.7379743693619836,0.8746793093276075,0.9291576054102959,0.46195046385905336,102138281,1
Metabolism,Global and overview maps,mcf01200,Carbon metabolism - Macaca fascicularis (crab-eating macaque),4/553,126/10949,0.031746031746031744,0.628548465799822,-0.9671869418032271,0.8861994794897194,0.9347540703410908,0.4647328654190234,101925577/102121518/102126003/101926166,4
Human Diseases,Immune disease,mcf05340,Primary immunodeficiency - Macaca fascicularis (crab-eating macaque),1/553,43/10949,0.023255813953488372,0.46044829471382315,-0.8175821012893794,0.8927894062541601,0.9347540703410908,0.4647328654190234,101864991,1
Metabolism,Lipid metabolism,mcf00071,Fatty acid degradation - Macaca fascicularis (crab-eating macaque),1/553,44/10949,0.022727272727272728,0.4499835607430544,-0.8431134121510182,0.8982256301989107,0.9347540703410908,0.4647328654190234,102137495,1
Metabolism,Metabolism of cofactors and vitamins,mcf00860,Porphyrin metabolism - Macaca fascicularis (crab-eating macaque),1/553,44/10949,0.022727272727272728,0.4499835607430544,-0.8431134121510182,0.8982256301989107,0.9347540703410908,0.4647328654190234,102146536,1
Organismal Systems,Immune system,mcf04622,RIG-I-like receptor signaling pathway - Macaca fascicularis (crab-eating macaque),2/553,76/10949,0.02631578947368421,0.5210335966498524,-0.9663489476269506,0.9026081273907125,0.9347540703410908,0.4647328654190234,102126339/101867458,2
Metabolism,Amino acid metabolism,mcf00380,Tryptophan metabolism - Macaca fascicularis (crab-eating macaque),1/553,45/10949,0.022222222222222223,0.43998392605987546,-0.8681817506920564,0.9033866780210109,0.9347540703410908,0.4647328654190234,102122792,1
Metabolism,Glycan biosynthesis and metabolism,mcf00513,Various types of N-glycan biosynthesis - Macaca fascicularis (crab-eating macaque),1/553,45/10949,0.022222222222222223,0.43998392605987546,-0.8681817506920564,0.9033866780210109,0.9347540703410908,0.4647328654190234,101865484,1
Environmental Information Processing,Signaling molecules and interaction,mcf04061,Viral protein interaction with cytokine and cytokine receptor - Macaca fascicularis (crab-eating macaque),3/553,105/10949,0.02857142857142857,0.5656936192198398,-1.0313187883364514,0.9056361966530083,0.9347540703410908,0.4647328654190234,102124214/101925250/101925898,3
Human Diseases,Infectious disease: bacterial,mcf05150,Staphylococcus aureus infection - Macaca fascicularis (crab-eating macaque),3/553,106/10949,0.02830188679245283,0.560356886963049,-1.0489995520114936,0.9090076855111231,0.9347540703410908,0.4647328654190234,102144414/102145896/102140649,3
Metabolism,Carbohydrate metabolism,mcf00010,Glycolysis / Gluconeogenesis - Macaca fascicularis (crab-eating macaque),2/553,78/10949,0.02564102564102564,0.5076737608383177,-1.0063808420813816,0.9103956580846455,0.9347540703410908,0.4647328654190234,101925612/102121518,2
Metabolism,Global and overview maps,mcf01230,Biosynthesis of amino acids - Macaca fascicularis (crab-eating macaque),2/553,81/10949,0.024691358024691357,0.4888710289554171,-1.0648661376566648,0.9209908411223283,0.9424806274151827,0.468574287588553,101865874/101926704,2
Genetic Information Processing,Chromosome,mcf03082,ATP-dependent chromatin remodeling - Macaca fascicularis (crab-eating macaque),3/553,118/10949,0.025423728813559324,0.5033714408312134,-1.2509364315882483,0.9417411743013557,0.9605134236229773,0.4775396757254646,101925399/102116616/102129027,3
Metabolism,Metabolism of other amino acids,mcf00480,Glutathione metabolism - Macaca fascicularis (crab-eating macaque),1/553,59/10949,0.01694915254237288,0.33558096055414227,-1.1801873616089793,0.9533991608516377,0.9683829436268102,0.4814521749558975,101926835,1
Genetic Information Processing,Replication and repair,mcf03420,Nucleotide excision repair - Macaca fascicularis (crab-eating macaque),1/553,60/10949,0.016666666666666666,0.32998794454490654,-1.2002205761448075,0.9557655762831385,0.9683829436268102,0.4814521749558975,102130393,1
NA,NA,mcf04382,Cornified envelope formation - Macaca fascicularis (crab-eating macaque),6/553,219/10949,0.0273972602739726,0.5424459362382026,-1.5774711959522085,0.9683573321602392,0.9756469076624186,0.48506360915841146,102125257/102127262/102140934/102118629/102136275/102132595,6
Metabolism,Lipid metabolism,mcf00590,Arachidonic acid metabolism - Macaca fascicularis (crab-eating macaque),1/553,67/10949,0.014925373134328358,0.2955115921297671,-1.3339935093774924,0.9692909017493084,0.9756469076624186,0.48506360915841146,102128548,1
Metabolism,Xenobiotics biodegradation and metabolism,mcf00983,Drug metabolism - other enzymes - Macaca fascicularis (crab-eating macaque),1/553,82/10949,0.012195121951219513,0.24145459356944385,-1.59012219667069,0.9859626268757178,0.9870464631554223,0.49073114060530176,102116182,1
Human Diseases,Immune disease,mcf05322,Systemic lupus erythematosus - Macaca fascicularis (crab-eating macaque),3/553,156/10949,0.019230769230769232,0.38075532062873835,-1.7965955474152746,0.9870464631554223,0.9870464631554223,0.49073114060530176,102144414/102140649/101866879,3
