ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
BP,GO:0051338,regulation of transferase activity,29/1420,185/15876,0.15675675675675677,1.75258469737343,3.2269549745899258,0.002047602944966316,0.027548342253000766,0.023368764912080946,CAMK2N1/ERBB4/PTPRD/DEPTOR/MNAT1/DBNDD2/PTPRB/ETAA1/IRAK3/CD74/CCND1/RYK/DTNBP1/CCNH/PTPRO/NRG1/DUSP10/CSF1R/MUSK/PIK3R5/NEK10/SASH1/FGFR1/FGFR2/NTRK2/CCND2/PDGFB/CAMKK2/RASSF2,29
BP,GO:0006813,potassium ion transport,25/1420,152/15876,0.16447368421052633,1.8388621200889548,3.256925537649885,0.002075924151572835,0.027697078681089882,0.023494935357836127,KCNAB1/KCNK12/KCNQ3/WNK1/TMEM38B/KCNMB4/KCNH8/KCNH5/ATP1B1/KCNH1/KCNQ5/KCNIP1/KCNT2/KCNIP4/DPP10/KCNK13/ATP1A1/NEDD4L/HCN1/ATP1B3/KCNMB1/DPP6/SLC9A9/KCNJ3/SLC12A2,25
BP,GO:0033674,positive regulation of kinase activity,17/1420,89/15876,0.19101123595505617,2.1355594239594873,3.3669140820401187,0.0020869001898827367,0.027697078681089882,0.023494935357836127,ERBB4/MNAT1/ETAA1/CD74/RYK/NRG1/CSF1R/MUSK/PIK3R5/NEK10/SASH1/FGFR1/FGFR2/NTRK2/PDGFB/CAMKK2/RASSF2,17
BP,GO:0098661,inorganic anion transmembrane transport,12/1420,53/15876,0.22641509433962265,2.5313845336167953,3.499892835502325,0.0020992895821852968,0.027697078681089882,0.023494935357836127,ANO2/ANKH/GLRB/GABRG3/SLC12A9/GABRB2/CLIC2/GABRG1/SLC37A1/GABRB1/ANO4/SLC12A2,12
BP,GO:0040013,negative regulation of locomotion,10/1420,40/15876,0.25,2.795070422535211,3.5625888932220158,0.0022198467706444585,0.029099914397230243,0.024684935749136765,SEMA3E/SRGAP2/SEMA5A/SEMA4D/SRGAP3/SEMA6A/SRGAP1/SEMA3C/SEMA6D/SEMA7A,10
BP,GO:0007272,ensheathment of neurons,7/1420,22/15876,0.3181818181818182,3.557362355953905,3.761933818632729,0.0023104253978925965,0.02971584867100855,0.025207421752578615,PLP1/PLLP/MAL/PMP22/TNFRSF21/BCAS1/ADGRG6,7
BP,GO:0008366,axon ensheathment,7/1420,22/15876,0.3181818181818182,3.557362355953905,3.761933818632729,0.0023104253978925965,0.02971584867100855,0.025207421752578615,PLP1/PLLP/MAL/PMP22/TNFRSF21/BCAS1/ADGRG6,7
BP,GO:0042552,myelination,7/1420,22/15876,0.3181818181818182,3.557362355953905,3.761933818632729,0.0023104253978925965,0.02971584867100855,0.025207421752578615,PLP1/PLLP/MAL/PMP22/TNFRSF21/BCAS1/ADGRG6,7
BP,GO:1902531,regulation of intracellular signal transduction,57/1420,437/15876,0.13043478260869565,1.4582976117575015,3.0447784585382727,0.0024198747294206222,0.030929023885407327,0.02623653654003412,PAK1/PAK5/CD4/DEPTOR/GPR37/STARD13/WDFY1/PPM1B/ARFGEF3/PPM1L/PEBP1/PDE4D/TNFRSF19/PPM1A/RALGAPA1/ETAA1/IRAK3/SIPA1L1/CD74/PJA2/CHN1/PDE8A/PTPN11/ITSN1/SPRED1/DDIT4/PDE10A/DUSP10/CSF1R/MUSK/WWC2/GPR37L1/PIK3R5/RAP1GAP2/DOK6/NEK10/SASH1/PTEN/TRIM22/TAGAP/RALGAPA2/PSD3/ANKRD6/NET1/NTRK2/DUSP16/SH3RF3/INSIG1/PIK3IP1/SESN1/SEMA7A/EPS8/GPR137C/ARHGEF28/PDGFB/DLG5/RASSF2,57
BP,GO:0030308,negative regulation of cell growth,8/1420,28/15876,0.2857142857142857,3.1943661971830988,3.642317986085696,0.002450286764072986,0.03093108908968677,0.026238288415804303,SEMA3E/ULK2/SEMA5A/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,8
BP,GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,8/1420,28/15876,0.2857142857142857,3.1943661971830988,3.642317986085696,0.002450286764072986,0.03093108908968677,0.026238288415804303,LDLRAD4/SMURF1/VWC2/CHRDL1/SKIL/PMEPA1/LEMD3/VWC2L,8
BP,GO:0030334,regulation of cell migration,25/1420,154/15876,0.16233766233766234,1.8149807938540332,3.185156735176464,0.002491821819104691,0.0312624271169883,0.026519356524924324,SEMA3E/SRGAP2/ABI1/SEMA5A/SEMA4D/SRGAP3/SHTN1/AMOTL1/CLEC7A/CSF1R/THY1/LAMA4/SEMA6A/PLXNA4/VEGFA/SRGAP1/SEMA3C/NRP1/SEMA6D/SST/SEMA7A/PDGFB/PRCP/MTUS1/ABI3,25
BP,GO:0044087,regulation of cellular component biogenesis,29/1420,188/15876,0.15425531914893617,1.7246179202876835,3.1324285522078528,0.0026155285137772918,0.03261436469923513,0.027666180941623732,KANK1/FCHSD2/SSH2/MYO10/NAPB/STXBP6/ODF2L/SENP6/GSN/TRIM37/FER/CLIP1/MYCBP2/CYFIP1/CAPZA1/ADD3/ARPC5/ROCK2/FLOT1/SSH1/SYNDIG1/THY1/RDX/NRP1/IQANK1/LRFN5/SNX4/BAIAP2/EPS8,29
BP,GO:0050920,regulation of chemotaxis,10/1420,41/15876,0.24390243902439024,2.726897973205084,3.469976580688272,0.002704608830960451,0.03352075793523711,0.028435058076062673,SEMA3E/SEMA5A/SEMA4D/IL16/SEMA6A/VEGFA/SEMA3C/SEMA6D/SEMA7A/MTUS1,10
BP,GO:0071805,potassium ion transmembrane transport,23/1420,139/15876,0.16546762589928057,1.8499746681528018,3.1544916322683467,0.0028318077241743676,0.034885824071907115,0.02959301921014178,KCNAB1/KCNK12/KCNQ3/WNK1/TMEM38B/KCNH8/KCNH5/ATP1B1/KCNH1/KCNQ5/KCNIP1/KCNT2/KCNIP4/DPP10/KCNK13/ATP1A1/NEDD4L/HCN1/ATP1B3/DPP6/SLC9A9/KCNJ3/SLC12A2,23
BP,GO:0051493,regulation of cytoskeleton organization,30/1420,199/15876,0.1507537688442211,1.6854696015287705,3.0497218292801933,0.003173357269238099,0.03885937494366415,0.03296371118628672,PAK1/KANK1/FCHSD2/SSH2/SENP6/GSN/TRIM37/FER/CLIP1/CYFIP1/STMN4/WASF1/STMN1/CAPZA1/MAPRE2/TAOK3/ADD3/ARPC5/ROCK2/SSH1/APC/CAMSAP2/GSK3B/IQANK1/PHLDB2/EFNA5/CARMIL1/BAIAP2/MAP1B/RHOBTB1,30
BP,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,16/1420,85/15876,0.18823529411764706,2.104523612261806,3.200048938402617,0.0032461360308386994,0.039513977280149645,0.03351899861417404,TGFBR2/LDLRAD4/ADAM9/TGFBR1/SMAD1/BMP2/SMURF1/VWC2/CHRDL1/SKIL/RGMB/TGFB2/FSTL5/PMEPA1/LEMD3/VWC2L,16
BP,GO:0051347,positive regulation of transferase activity,17/1420,93/15876,0.1827956989247312,2.0437074057246707,3.163751983689968,0.0033812068575278125,0.040914603690203416,0.034707124890724604,ERBB4/MNAT1/ETAA1/CD74/RYK/NRG1/CSF1R/MUSK/PIK3R5/NEK10/SASH1/FGFR1/FGFR2/NTRK2/PDGFB/CAMKK2/RASSF2,17
BP,GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,19/1420,109/15876,0.1743119266055046,1.9488564414006977,3.1154170670240333,0.0035143175111668596,0.04227517241374252,0.03586127094986368,FAT4/NPTN/LOC102136630/FAT1/PCDH10/PCDH9/NECTIN3/ROBO1/CDH19/HMCN1/CDH2/CDH20/PCDH15/CDH7/DSCAM/PALLD/NTRK2/CDHR3/CDH11,19
BP,GO:1902476,chloride transmembrane transport,10/1420,43/15876,0.23255813953488372,2.60006550933508,3.2928151789293754,0.003926385450342325,0.046955896175146526,0.039831845011783024,ANO2/GLRB/GABRG3/SLC12A9/GABRB2/CLIC2/GABRG1/GABRB1/ANO4/SLC12A2,10
BP,GO:0097435,supramolecular fiber organization,54/1420,420/15876,0.12857142857142856,1.4374647887323941,2.847712638721831,0.00419110559756556,0.04983029620361378,0.04227014703052658,KANK1/ELMO1/FCHSD2/SSH2/PKP2/MYO6/CALD1/CLIP4/CCDC88A/COBL/ERMN/FMN2/ARPC2/GSN/FER/CCDC13/CLIP1/CLIP2/NCKAP5/CYFIP1/CSRP1/STMN4/WASF1/STMN1/CAPZA1/PPP1R9A/ADD3/ARPC5/MYO1D/MYO1E/SSH1/HOOK3/ACTR3/PHACTR1/RFLNB/APC/TNNT2/SHROOM4/CAMSAP2/ACTR2/MYO5A/FMN1/IQANK1/VIM/CARMIL1/DST/DPYSL3/GFAP/BAIAP2/MAP1B/NEFL/CORO1C/AGFG1/HIP1,54
CC,GO:0043005,neuron projection,97/1404,463/15549,0.20950323974082075,2.3202036144800724,9.085811140427346,1.551394073486251e-15,6.17454841247528e-13,5.046113354813175e-13,KCNAB1/GPHN/NPTN/CADM1/RGS7/CPEB3/GRIA2/DLG2/MAGI2/CNTN1/NAPB/COBL/CPEB2/ERMN/UNC13C/APBA1/CDKL5/GLRB/ROBO1/STRN/SYT1/NRCAM/MAP2/TRAK1/SCN9A/CYFIP1/SHISA9/STMN4/DCLK1/TENM2/SHTN1/STMN1/BRINP3/PACRG/PPP1R9A/OPHN1/BRINP1/CNTN5/DTNBP1/RTN1/TENM3/GRIA4/PCLO/NFASC/GABRG3/GPM6A/HMCN1/CDH2/RGS6/DCC/UNC80/ADGRV1/HTR2A/EPHA3/SHISA6/USH1C/EPHA5/MYO9A/GABRB2/THY1/SORBS2/PCDH15/HCN1/CNTN6/GRIA3/GABRG1/UNC13B/WHRN/SCN7A/UHMK1/PCSK5/NRP2/DSCAM/TMEM108/CALB2/GSK3B/NAV1/NRP1/RTN4/PALLD/VIM/NTRK2/BOC/STAU2/GABRB1/MAP1B/CNIH3/SLC8A1/ANKRD27/HSPA8/NEFL/CPEB4/OPRM1/TMEM266/EPHB1/EPHA4/SV2A,97
CC,GO:0045202,synapse,88/1404,433/15549,0.20323325635103925,2.2507648881782827,8.316115866785353,2.1022670721596813e-13,4.183511473597766e-11,3.418950133143903e-11,ADGRB3/GRIK2/GPHN/TIAM1/CADM1/GRIK4/CPEB3/GRIA2/ADAM22/DLG2/PICALM/CTNND2/ERC2/FCHSD2/NAPB/LRRC1/CPEB2/UNC13C/APBA1/SYNGR2/GLRB/SYT1/GRID2/CYFIP1/RIMS1/SHISA9/GRM5/NLGN1/PPP1R9A/REPS2/OPHN1/CTTNBP2/STX6/ATP2B2/ADD3/DTNBP1/RTN1/GRIA4/ERC1/PCLO/DLGAP1/STX3/PTPRO/GABRG3/SYNDIG1/ITSN1/GAP43/SNTB2/CDH2/BORCS5/PDZRN3/SHISA6/GABRB2/ERBIN/SORBS2/VCAN/SYP/BIN1/GRIA3/GABRG1/KCTD16/UNC13B/NRP2/ADAM10/TMEM108/CALB2/GSK3B/LRFN5/RTN4/NTRK2/CSPG5/PPFIA2/GABRB1/LIN7A/MAP1B/CNIH3/SLC8A1/HSPA8/NEFL/GRIK1/CPEB4/NETO2/GPC6/HIP1/PNISR/PLCXD3/ADGRA1/SV2A,88
CC,GO:0098797,plasma membrane protein complex,72/1404,363/15549,0.19834710743801653,2.1966518330154696,7.268064438878506,1.0981447953133175e-10,1.3503419874364336e-8,1.1035590428930388e-8,SGCZ/GRIK2/GNAS/KCNAB1/CACNA1D/GRIK4/GRIA2/ITGA2/FAT1/GABBR1/KCNQ3/ITGAV/GNB4/LOC102144414/KCNMB4/SGCD/CNTFR/ATP1B1/TGFBR1/CACNB2/SCN9A/SHISA9/KCNQ5/GNAI1/KCNIP1/CDH19/GRIA4/GRIN2A/SNTG2/FLOT1/KCNIP4/CACNA1C/SNTB2/DPP10/CDH2/SHISA6/ATP1A1/GNB5/NCF1/CACNA1A/APC/SNTG1/LOC102140649/VWC2/CDH20/PCDH15/DAG1/GNA13/ITGA8/HCN1/GRIA3/CLTCL1/ATP1B3/SCN7A/CDH7/ITGA9/KCNMB1/CTNNA2/DPP6/ITGB4/CTNNB1/LIN7A/CTNNA1/CDHR3/GRIN2B/GRIK1/VWC2L/NOX4/GABBR2/CDH11/EPS15/GNAQ,72
CC,GO:0099572,postsynaptic specialization,31/1404,96/15549,0.3229166666666667,3.576233084045584,7.9768919856492735,1.357127625564255e-10,1.3503419874364336e-8,1.1035590428930388e-8,GRIK2/GPHN/GRIK4/GRIA2/ADAM22/DLG2/CTNND2/LRRC1/GRID2/SHISA9/GRM5/NLGN1/PPP1R9A/ATP2B2/ADD3/RTN1/GRIA4/DLGAP1/SYNDIG1/GAP43/CDH2/SHISA6/ERBIN/GRIA3/TMEM108/LRFN5/RTN4/NTRK2/GRIK1/NETO2/ADGRA1,31
CC,GO:0014069,postsynaptic density,28/1404,87/15549,0.3218390804597701,3.5642990470576676,7.556397693581205,1.1500227293458053e-9,6.538700661137578e-8,5.343714637110583e-8,GRIK2/GRIK4/GRIA2/ADAM22/DLG2/CTNND2/LRRC1/GRID2/SHISA9/GRM5/PPP1R9A/ATP2B2/ADD3/RTN1/GRIA4/SYNDIG1/GAP43/CDH2/SHISA6/ERBIN/GRIA3/TMEM108/LRFN5/RTN4/NTRK2/GRIK1/NETO2/ADGRA1,28
CC,GO:0032279,asymmetric synapse,28/1404,87/15549,0.3218390804597701,3.5642990470576676,7.556397693581205,1.1500227293458053e-9,6.538700661137578e-8,5.343714637110583e-8,GRIK2/GRIK4/GRIA2/ADAM22/DLG2/CTNND2/LRRC1/GRID2/SHISA9/GRM5/PPP1R9A/ATP2B2/ADD3/RTN1/GRIA4/SYNDIG1/GAP43/CDH2/SHISA6/ERBIN/GRIA3/TMEM108/LRFN5/RTN4/NTRK2/GRIK1/NETO2/ADGRA1,28
CC,GO:0098984,neuron to neuron synapse,28/1404,87/15549,0.3218390804597701,3.5642990470576676,7.556397693581205,1.1500227293458053e-9,6.538700661137578e-8,5.343714637110583e-8,GRIK2/GRIK4/GRIA2/ADAM22/DLG2/CTNND2/LRRC1/GRID2/SHISA9/GRM5/PPP1R9A/ATP2B2/ADD3/RTN1/GRIA4/SYNDIG1/GAP43/CDH2/SHISA6/ERBIN/GRIA3/TMEM108/LRFN5/RTN4/NTRK2/GRIK1/NETO2/ADGRA1,28
CC,GO:0098794,postsynapse,43/1404,184/15549,0.23369565217391305,2.5881294128576737,6.82728232443764,4.290084583130413e-9,2.1343170801073802e-7,1.7442580739306544e-7,ADGRB3/GRIK2/GPHN/GRIK4/GRIA2/ADAM22/DLG2/CTNND2/LRRC1/APBA1/GLRB/GRID2/SHISA9/GRM5/NLGN1/PPP1R9A/OPHN1/ATP2B2/ADD3/RTN1/GRIA4/DLGAP1/STX3/GABRG3/SYNDIG1/GAP43/CDH2/SHISA6/ERBIN/GRIA3/GABRG1/KCTD16/NRP2/TMEM108/LRFN5/RTN4/NTRK2/SLC8A1/HSPA8/NEFL/GRIK1/NETO2/ADGRA1,43
CC,GO:0030424,axon,39/1404,162/15549,0.24074074074074073,2.666152263374485,6.716059913261696,9.25975913825147e-9,4.094871263360094e-7,3.346509442947022e-7,KCNAB1/NPTN/CNTN1/NAPB/COBL/ERMN/UNC13C/ROBO1/SYT1/NRCAM/SCN9A/SHTN1/OPHN1/CNTN5/PCLO/NFASC/GPM6A/HMCN1/DCC/UNC80/MYO9A/HCN1/CNTN6/UNC13B/SCN7A/NRP2/DSCAM/TMEM108/CALB2/GSK3B/NAV1/NRP1/PALLD/VIM/NTRK2/BOC/SLC8A1/HSPA8/NEFL,39
CC,GO:0070161,anchoring junction,51/1404,257/15549,0.19844357976653695,2.1977202434400875,6.099709482392458,5.715465802135628e-8,2.2537024584287303e-6,1.841825071818243e-6,FAT4/PARD3B/MDGA2/KIRREL3/OPALIN/TNS3/DLG2/CTNND2/MAGI2/PKP2/ARHGAP22/FRMD4A/LRRC1/IGSF11/NECTIN3/PDLIM3/JAM3/TLN2/MPZL1/AMOTL1/CDH19/PTK2/TJP1/CDH2/CLDN1/PARVB/ERBIN/THY1/CASK/CDH20/AJAP1/CXADR/PCDH15/RDX/SHROOM4/CDH7/FRMD4B/CTNNA2/NRP1/DSP/DST/ITGB4/CTNNB1/LIN7A/CTNNA1/CDHR3/JAM2/LPP/LIMS1/MAGI3/CDH11,51
CC,GO:0005938,cell cortex,32/1404,127/15549,0.25196850393700787,2.790497341678444,6.382995461332098,6.228825890129657e-8,2.2537024584287303e-6,1.841825071818243e-6,ANLN/PARD3B/CLASP2/ERC2/MOBP/STXBP6/GPSM2/CLIP4/COBL/ERMN/UNC13C/RTKN/CLIP1/CLIP2/RIMS1/CAPZA1/ERC1/PCLO/SPTAN1/ACTR3/SPTBN1/SHROOM4/UNC13B/ACTR2/SEPTIN7/ARHGAP32/CYTIP/PHLDB2/EXOC6B/FRY/MYRIP/HIP1,32
CC,GO:0043235,receptor complex,44/1404,217/15549,0.20276497695852536,2.245578793965891,5.82131380855517,2.4389484291007616e-7,7.835711781244547e-6,6.403689342514057e-6,GRIK2/LRP1B/ERBB4/GRIK4/GRIA2/TGFBR2/ITGA2/PTPRD/GPR37/GABBR1/ITGAV/PTPRB/CNTFR/GPRC5B/TGFBR1/SHISA9/RYK/LDLR/GRIA4/GRIN2A/GABRG3/IL6ST/SHISA6/CSF1R/MUSK/GPR37L1/GABRB2/VWC2/PLXNA4/ITGA8/GRIA3/GABRG1/KCTD16/FGFR1/ITGA9/FGFR2/NTRK2/ITGB4/GABRB1/GRIN2B/GRIK1/VWC2L/KCTD8/GABBR2,44
CC,GO:0036477,somatodendritic compartment,42/1404,203/15549,0.20689655172413793,2.291335101679929,5.834568223270613,2.559403345632641e-7,7.835711781244547e-6,6.403689342514057e-6,GPHN/GRIA2/PDE1C/MAGI2/COBL/ERMN/APBA1/CDKL5/ROBO1/STRN/TRAK1/SHISA9/PDE1A/HSP90AA1/BRINP3/PPP1R9A/OPHN1/BRINP1/GRIA4/GABRG3/GPM6A/HMCN1/HTR2A/EPHA3/SHISA6/EPHA5/CACNA1A/THY1/SORBS2/HCN1/GRIA3/GABRG1/CALB2/PALLD/NTRK2/STAU2/MAP1B/CNIH3/HSPA8/TMEM266/EPHB1/EPHA4,42
CC,GO:0034702,monoatomic ion channel complex,35/1404,155/15549,0.22580645161290322,2.5007582023711055,5.915891191707557,2.841505283050532e-7,8.077993590386513e-6,6.601692725282815e-6,GRIK2/KCNAB1/CACNA1D/GRIK4/GRIA2/KCNQ3/KCNMB4/RYR3/CACNB2/SCN9A/SHISA9/TRPC3/KCNQ5/KCNIP1/GRIA4/GRIN2A/KCNIP4/CACNA1C/DPP10/UNC80/TRPC1/SHISA6/CACNA1A/VWC2/MICU3/HCN1/GRIA3/RYR2/SCN7A/KCNMB1/DPP6/MCUB/GRIN2B/GRIK1/VWC2L,35
CC,GO:1902495,transmembrane transporter complex,41/1404,200/15549,0.205,2.2703311965811963,5.696541456737578,4.584593980916393e-7,1.216445602936483e-5,9.941330105987127e-6,GRIK2/KCNAB1/CACNA1D/GRIK4/GRIA2/KCNQ3/ATP6V0C/KCNMB4/ATP1B1/RYR3/CACNB2/SCN9A/SHISA9/TRPC3/KCNQ5/KCNIP1/ATP6V1H/GRIA4/GRIN2A/KCNIP4/CACNA1C/ATP6V0A1/DPP10/UNC80/TRPC1/SHISA6/ATP1A1/CACNA1A/VWC2/MICU3/HCN1/GRIA3/RYR2/ATP1B3/SCN7A/KCNMB1/DPP6/MCUB/GRIN2B/GRIK1/VWC2L,41
CC,GO:0005911,cell-cell junction,41/1404,201/15549,0.20398009950248755,2.259036016498703,5.660172035043446,5.266634709017664e-7,1.310075383868144e-5,1.0706513980831961e-5,FAT4/PARD3B/MDGA2/KIRREL3/OPALIN/DLG2/CTNND2/MAGI2/PKP2/FRMD4A/LRRC1/IGSF11/NECTIN3/PDLIM3/JAM3/AMOTL1/CDH19/TJP1/CDH2/CLDN1/ERBIN/CASK/CDH20/AJAP1/CXADR/PCDH15/RDX/SHROOM4/CDH7/FRMD4B/CTNNA2/DSP/DST/CTNNB1/LIN7A/CTNNA1/CDHR3/JAM2/LIMS1/MAGI3/CDH11,41
CC,GO:0097060,synaptic membrane,31/1404,134/15549,0.23134328358208955,2.56207743334609,5.721402969014624,7.669950747346702e-7,1.7072418188908055e-5,1.3952333299054718e-5,GRIK2/GPHN/GRIK4/GRIA2/ADAM22/DLG2/PICALM/LRRC1/UNC13C/GLRB/GRID2/RIMS1/SHISA9/GRM5/NLGN1/REPS2/ATP2B2/GRIA4/STX3/SYNDIG1/ITSN1/CDH2/SHISA6/ERBIN/GRIA3/KCTD16/UNC13B/NRP2/ADAM10/LRFN5/GRIK1,31
CC,GO:0008328,ionotropic glutamate receptor complex,12/1404,26/15549,0.46153846153846156,5.111439842209073,6.610162398290643,8.15014938666465e-7,1.7072418188908055e-5,1.3952333299054718e-5,GRIK2/GRIK4/GRIA2/SHISA9/GRIA4/GRIN2A/SHISA6/VWC2/GRIA3/GRIN2B/GRIK1/VWC2L,12
CC,GO:0098878,neurotransmitter receptor complex,12/1404,26/15549,0.46153846153846156,5.111439842209073,6.610162398290643,8.15014938666465e-7,1.7072418188908055e-5,1.3952333299054718e-5,GRIK2/GRIK4/GRIA2/SHISA9/GRIA4/GRIN2A/SHISA6/VWC2/GRIA3/GRIN2B/GRIK1/VWC2L,12
CC,GO:1990351,transporter complex,41/1404,205/15549,0.2,2.214957264957265,5.516809426402937,9.05818199973376e-7,1.802578217947018e-5,1.4731464410093327e-5,GRIK2/KCNAB1/CACNA1D/GRIK4/GRIA2/KCNQ3/ATP6V0C/KCNMB4/ATP1B1/RYR3/CACNB2/SCN9A/SHISA9/TRPC3/KCNQ5/KCNIP1/ATP6V1H/GRIA4/GRIN2A/KCNIP4/CACNA1C/ATP6V0A1/DPP10/UNC80/TRPC1/SHISA6/ATP1A1/CACNA1A/VWC2/MICU3/HCN1/GRIA3/RYR2/ATP1B3/SCN7A/KCNMB1/DPP6/MCUB/GRIN2B/GRIK1/VWC2L,41
CC,GO:0044291,cell-cell contact zone,8/1404,12/15549,0.6666666666666666,7.383190883190883,6.968899731188736,1.5406511436490134e-6,2.9199007389157492e-5,2.3862716961781712e-5,OPALIN/PKP2/JAM3/CDH2/AJAP1/CXADR/DSP/DST,8
CC,GO:0005912,adherens junction,23/1404,87/15549,0.26436781609195403,2.927817074368799,5.680832160009477,1.7810734694602762e-6,3.2221238220235905e-5,2.6332617323599297e-5,PARD3B/CTNND2/PKP2/FRMD4A/LRRC1/NECTIN3/PDLIM3/CDH19/CDH2/ERBIN/CDH20/AJAP1/PCDH15/RDX/SHROOM4/CDH7/FRMD4B/CTNNA2/CTNNB1/LIN7A/CTNNA1/CDHR3/CDH11,23
CC,GO:0031252,cell leading edge,21/1404,77/15549,0.2727272727272727,3.02039627039627,5.5992265051935854,2.886958604366843e-6,4.995693584947842e-5,4.082701184207572e-5,MYO6/ARHGEF7/ABI2/COBL/ABI1/SHISA9/TLN2/WASF1/SHTN1/PLEKHO1/GABRG3/CDH2/SHISA6/MYLK/PARVB/GABRG1/PSD3/CARMIL1/EPS8/ARHGAP31/ABI3,21
CC,GO:0098590,plasma membrane region,53/1404,309/15549,0.1715210355987055,1.8995588194617319,5.03194245637987,3.7050769832256694e-6,5.909009053108853e-5,4.82910287598687e-5,GRIK2/ERBB4/GPHN/PARD3B/GRIK4/GRIA2/ADAM22/DLG2/PICALM/LRRC1/UNC13C/GLRB/GRID2/RIMS1/SHISA9/GRM5/NLGN1/LDLR/REPS2/SCARB1/SLC4A7/ATP2B2/GRIA4/PLEKHO1/STX3/GABRG3/FLOT1/SYNDIG1/ITSN1/CDH2/SHISA6/MYLK/ERBIN/CASK/CXADR/GNA13/GRIA3/GABRG1/KCTD16/SHROOM4/UNC13B/NRP2/ADAM10/LRFN5/PSD3/CAVIN4/AQP4/RAB11FIP4/LIN7A/EPS8/GRIK1/CA11/SLC12A2,53
CC,GO:0099634,postsynaptic specialization membrane,15/1404,44/15549,0.3409090909090909,3.7754953379953378,5.8083168439172805,3.711689103711591e-6,5.909009053108853e-5,4.82910287598687e-5,GRIK2/GRIK4/GRIA2/ADAM22/DLG2/GRID2/GRM5/NLGN1/ATP2B2/GRIA4/SYNDIG1/CDH2/GRIA3/LRFN5/GRIK1,15
CC,GO:0098802,plasma membrane signaling receptor complex,21/1404,81/15549,0.25925925925925924,2.8712408990186766,5.319544825303738,6.930646433944068e-6,1.0609220310422074e-4,8.670322866755939e-5,GRIK2/GRIK4/GRIA2/ITGA2/GABBR1/ITGAV/CNTFR/TGFBR1/SHISA9/GRIA4/GRIN2A/SHISA6/VWC2/ITGA8/GRIA3/ITGA9/ITGB4/GRIN2B/GRIK1/VWC2L/GABBR2,21
CC,GO:0030425,dendrite,32/1404,160/15549,0.2,2.214957264957265,4.866706298767288,1.3837672949330022e-5,1.966926369226196e-4,1.6074590005048784e-4,GPHN/GRIA2/MAGI2/COBL/APBA1/CDKL5/STRN/TRAK1/SHISA9/BRINP3/PPP1R9A/OPHN1/BRINP1/GRIA4/GABRG3/HTR2A/EPHA3/SHISA6/EPHA5/THY1/SORBS2/HCN1/GRIA3/GABRG1/CALB2/NTRK2/MAP1B/CNIH3/HSPA8/TMEM266/EPHB1/EPHA4,32
CC,GO:0097447,dendritic tree,32/1404,160/15549,0.2,2.214957264957265,4.866706298767288,1.3837672949330022e-5,1.966926369226196e-4,1.6074590005048784e-4,GPHN/GRIA2/MAGI2/COBL/APBA1/CDKL5/STRN/TRAK1/SHISA9/BRINP3/PPP1R9A/OPHN1/BRINP1/GRIA4/GABRG3/HTR2A/EPHA3/SHISA6/EPHA5/THY1/SORBS2/HCN1/GRIA3/GABRG1/CALB2/NTRK2/MAP1B/CNIH3/HSPA8/TMEM266/EPHB1/EPHA4,32
CC,GO:0098839,postsynaptic density membrane,13/1404,39/15549,0.3333333333333333,3.6915954415954415,5.302193008441442,2.1723936819208456e-5,2.908610686792168e-4,2.3770449675185925e-4,GRIK2/GRIK4/GRIA2/ADAM22/DLG2/GRID2/GRM5/ATP2B2/GRIA4/SYNDIG1/GRIA3/LRFN5/GRIK1,13
CC,GO:0045211,postsynaptic membrane,23/1404,100/15549,0.23,2.5472008547008547,4.890078760915137,2.1924201156724882e-5,2.908610686792168e-4,2.3770449675185925e-4,GRIK2/GPHN/GRIK4/GRIA2/ADAM22/DLG2/LRRC1/GLRB/GRID2/SHISA9/GRM5/NLGN1/ATP2B2/GRIA4/SYNDIG1/CDH2/SHISA6/ERBIN/GRIA3/KCTD16/NRP2/LRFN5/GRIK1,23
CC,GO:0030863,cortical cytoskeleton,16/1404,57/15549,0.2807017543859649,3.108711950817214,5.024817431518504,2.917651816416637e-5,3.745888461076843e-4,3.0613053014354527e-4,ANLN/ERC2/MOBP/COBL/RTKN/RIMS1/CAPZA1/ERC1/PCLO/SPTAN1/ACTR3/SPTBN1/SHROOM4/ACTR2/MYRIP/HIP1,16
CC,GO:0015629,actin cytoskeleton,44/1404,261/15549,0.1685823754789272,1.8670137865540164,4.450309998031222,3.722197061507614e-5,4.6294825952500953e-4,3.7834174079139896e-4,ANLN/ACTG1/MOBP/MYO6/CALD1/MYO10/COBL/FMN2/ARPC2/RTKN/GSN/MYH7B/PDLIM3/MYH10/CAPZA1/PPP1R9A/MYO16/OPHN1/CTTNBP2/ARPC5/SPTAN1/MYO1D/MYO1E/DAAM1/ACTR3/RFLNB/MYLK/PARVB/MYO9A/SPECC1/SPTBN1/TNNT2/SHROOM4/ACTR2/MYO5A/FMN1/CTNNA2/ARHGAP32/DCTN4/CTNNA1/MYRIP/LPP/HIP1/ASAP1,44
