ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,23/2213,87/15876,0.26436781609195403,1.8965673060442216,3.3747355906879357,0.001491735071587545,0.02565332282199793,0.022792379562693275,LDLRAD4/SKI/TGFBR3/ZYX/SMAD7/BMP6/ENG/PXN/SMAD6/TGFBR2/BMP2/SMURF1/ECSIT/PMEPA1/TGFBR1/NREP/SMAD3/BMPR2/TGFB1/SPART/ACVR1B/SKIL/FSTL1,23
BP,GO:0050793,regulation of developmental process,67/2213,338/15876,0.19822485207100593,1.4220595352369136,3.156523650989244,0.0016038841420810271,0.027374563928751365,0.024321662178292427,VIL1/ULK1/MYH10/ENPP1/NEDD4L/SS18L1/ERRFI1/LAMA2/GDNF/MYCBP2/PALMD/HAPLN4/SEMA4G/THBS1/DAAM2/NOTCH1/SEMA4D/FGFR1/HES1/SERPINE1/HECW2/BHLHE40/VEGFC/PTBP1/TEK/FMNL2/TMEM64/SOX5/CLSTN2/CSF1/WDFY2/MYO10/NUMB/SEMA7A/VCAN/SEMA3D/WWC2/UBASH3B/MIEF1/FTO/PALM/LATS1/SYNDIG1/SEMA3F/NF2/TESC/BRWD3/SOX6/NEDD4/NOTCH2/RUFY3/NREP/SEMA4B/FAM171A1/RUNX2/PHIP/BRWD1/MAFG/TNK2/MTDH/GDPD5/RAC1/SRGN/VEGFA/RNF207/PDE3A/CNOT2,67
BP,GO:0007219,Notch signaling pathway,15/2213,48/15876,0.3125,2.241866244916403,3.4678233009807395,0.0016287354542893148,0.02759126478534884,0.0245141958398926,SORBS2/GAK/GALNT11/NOTCH1/HES1/LLGL2/ARRB1/MIB1/DTX2/NOTCH2/ADAM10/MAML3/MAML2/JAG1/SNED1,15
BP,GO:0016126,sterol biosynthetic process,8/2213,18/15876,0.4444444444444444,3.1884319927699956,3.73869158682002,0.001669798398605134,0.02807735085061966,0.024946071982280212,MVK/INSIG1/FDFT1/SQLE/EBP/TM7SF2/SCAP/MSMO1,8
BP,GO:0008286,insulin receptor signaling pathway,9/2213,22/15876,0.4090909090909091,2.934806720617837,3.6547194165036165,0.0017461789604502375,0.02914578117810323,0.025895347432063898,FOXO1/GRB14/PIK3R1/IRS2/TSC2/GSK3B/GRB10/INPP5K/STXBP4,9
BP,GO:0006401,RNA catabolic process,28/2213,115/15876,0.24347826086956523,1.7467062221261715,3.234307781596185,0.0019199862313090085,0.03181291054796678,0.028265029728682757,TNRC6C/UPF1/CARHSP1/CSDC2/HNRNPU/ZCCHC7/SND1/SAMD4A/PARN/TNRC6B/CNOT10/ZC3HAV1/PUM2/LARP1B/TBRG4/DCP1B/PAN3/UPF2/TNRC6A/DIS3L2/ANGEL2/EXOSC10/CNOT1/CNOT6L/PUM1/DCP1A/RC3H1/CNOT2,28
BP,GO:0097035,regulation of membrane lipid distribution,12/2213,35/15876,0.34285714285714286,2.459647537279711,3.4790867976815925,0.0019380087394531747,0.0318788394098457,0.028323605986211167,ATP11A/XKR6/ATP10A/ATP8A1/ATP10D/ATP9A/ANO6/ATP9B/ATP8B4/PLSCR1/TLCD2/ATP11C,12
BP,GO:0005976,polysaccharide metabolic process,11/2213,31/15876,0.3548387096774194,2.5456029619695935,3.466627726858863,0.0021685808719039273,0.03516198985158511,0.031240608650886653,GYS2/AGL/GBE1/NDST1/PHKA2/HS2ST1/PYGL/INPP5K/PHKB/RB1CC1/UGP2,11
BP,GO:0045332,phospholipid translocation,11/2213,31/15876,0.3548387096774194,2.5456029619695935,3.466627726858863,0.0021685808719039273,0.03516198985158511,0.031240608650886653,ATP11A/XKR6/ATP10A/ATP8A1/ATP10D/ATP9A/ANO6/ATP9B/ATP8B4/PLSCR1/ATP11C,11
BP,GO:0046474,glycerophospholipid biosynthetic process,24/2213,95/15876,0.25263157894736843,1.8123718695745237,3.1961264923838013,0.002320840946510187,0.03736389325232712,0.033196948514471955,SOCS2/CHKA/PLD1/PEMT/PISD/PIK3R1/PCYT2/ETNK1/PIP5K1C/IP6K2/PGS1/IP6K1/PIP4K2A/ETNK2/PI4K2A/PI4KA/MPPE1/PI4KB/PI4K2B/AGPAT2/PIP5K1A/CEPT1/TTC7A/PIP4K2B,24
BP,GO:0010498,proteasomal protein catabolic process,47/2213,224/15876,0.20982142857142858,1.5052530501581562,3.0649442077698494,0.002377549314403531,0.038007302420394476,0.03376860256780701,SH3RF3/FBXO31/CSNK1D/SPSB3/TRIM2/SPSB1/PSME4/MAN1C1/FBXL7/DDB1/ZNRF2/MAN1A1/UBR1/FBXL17/UBE2K/APPBP2/CUL1/USP25/PSMA7/RHOBTB3/SH3RF1/SMURF1/AXIN1/FBXL20/SPOPL/COMMD1/WDR26/PSMA5/MAN1A2/FBXW4/TRIM72/UBE3D/ANKIB1/ANAPC1/TRIB2/WWP2/CLU/PSMD1/UBXN7/CSNK1E/DCAF11/UBR3/HECTD1/RNF217/FHIT/ARIH1/RMND5B,47
BP,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,22/2213,85/15876,0.25882352941176473,1.8567927487307625,3.1875350441420838,0.002499800225032854,0.03968214343233971,0.035256659780367676,LDLRAD4/SKI/TGFBR3/ZYX/SMAD7/BMP6/ENG/PXN/SMAD6/TGFBR2/BMP2/SMURF1/PMEPA1/TGFBR1/NREP/SMAD3/BMPR2/TGFB1/SPART/ACVR1B/SKIL/FSTL1,22
BP,GO:0030178,negative regulation of Wnt signaling pathway,16/2213,55/15876,0.2909090909090909,2.086973667994906,3.2498097900757217,0.002646956732959501,0.04172633183206991,0.037072873540573134,TLE1/DKK2/TLE6/FRMD8/TSC2/GSK3B/MCC/USHBP1/AXIN1/GRB10/DAB2/NKD2/TRABD2B/NXN/TMEM131L/ANKRD6,16
BP,GO:0042327,positive regulation of phosphorylation,36/2213,162/15876,0.2222222222222222,1.5942159963849978,3.0593770996776626,0.0027002208190676454,0.04227242247781762,0.03755806235450896,EGFR/TRAF2/IL6R/ERBB3/ERBB2/CAMKK2/FGFR1/MERTK/INSR/ERBB4/RPTOR/VEGFC/TEK/RASSF2/WDFY2/DDR2/AXIN1/FGFR4/SH2D3C/FGFR3/PDGFRA/FLT1/BTBD10/RYK/FGFR2/PDGFC/RACK1/SASH1/BCAR3/NRG1/IGF1R/MOB2/FLT4/RB1CC1/MNAT1/VEGFA,36
BP,GO:0009064,glutamine family amino acid metabolic process,13/2213,41/15876,0.3170731707317073,2.274674043622497,3.288944739543465,0.0028287539437289923,0.043386969272059546,0.038548311210417845,GLS2/GLUL/ARG1/ASS1/ODC1/AGMAT/CPS1/CAD/PRODH2/DGLUCY/NIT2/ALDH4A1/GLUD1,13
BP,GO:0043648,dicarboxylic acid metabolic process,13/2213,41/15876,0.3170731707317073,2.274674043622497,3.288944739543465,0.0028287539437289923,0.043386969272059546,0.038548311210417845,GOT1/KMO/SHMT1/GLS2/ALDH1L1/GOT2/ME1/PRODH2/DGLUCY/NIT2/ME2/ALDH4A1/GLUD1,13
BP,GO:0046854,phosphatidylinositol phosphate biosynthetic process,13/2213,41/15876,0.3170731707317073,2.274674043622497,3.288944739543465,0.0028287539437289923,0.043386969272059546,0.038548311210417845,SOCS2/PIK3R1/PIP5K1C/IP6K2/IP6K1/PIP4K2A/PI4K2A/PI4KA/PI4KB/PI4K2B/PIP5K1A/TTC7A/PIP4K2B,13
BP,GO:0030010,establishment of cell polarity,11/2213,32/15876,0.34375,2.4660528694080432,3.3409251387894825,0.0028939366257739693,0.043619661146759005,0.03875505251898458,DOCK8/LLGL2/PARD3B/PARD3/FRMD4B/MYO9A/SIPA1L3/FRMD4A/AMOTL2/SDCCAG8/NDEL1,11
BP,GO:0034204,lipid translocation,11/2213,32/15876,0.34375,2.4660528694080432,3.3409251387894825,0.0028939366257739693,0.043619661146759005,0.03875505251898458,ATP11A/XKR6/ATP10A/ATP8A1/ATP10D/ATP9A/ANO6/ATP9B/ATP8B4/PLSCR1/ATP11C,11
BP,GO:0016042,lipid catabolic process,35/2213,157/15876,0.2229299363057325,1.5992931173925933,3.0370448051562224,0.002901572173198506,0.043619661146759005,0.03875505251898458,EHHADH/GPCPD1/HACL1/LPIN2/ACOX1/APOA5/ABCD3/APOC3/PLD1/PCK1/HSD11B1/GCDH/HAO2/ACAA1/LPL/ACAT1/SLC27A2/ABHD2/PLCB1/BCO2/ABCD4/ABHD3/ECHDC1/AUH/ACOX3/ACER2/PHYH/PNPLA3/PLCG2/PLA2G4A/ETFB/ABHD12/PLCG1/ACAD11/ENPP2,35
BP,GO:0009101,glycoprotein biosynthetic process,44/2213,209/15876,0.21052631578947367,1.5103098913121031,2.988744207687315,0.0030022612789493163,0.044836401994835184,0.03983609841043553,GALNTL6/HS6ST1/PMM1/ST3GAL4/GALNT11/NDST1/NECAB2/LARGE1/UGGT2/GALNT2/GALNT16/GALNT14/CSGALNACT1/ST3GAL1/EXT1/MGAT5/XYLT1/UGGT1/CHST11/GALNT1/TUSC3/GALNT10/GALNT18/ST3GAL3/HS2ST1/TMTC1/FUT10/XXYLT1/DPY19L3/CHSY1/TMTC4/ALG6/ST3GAL6/ST6GAL1/ITM2B/ST6GALNAC3/ST8SIA1/DPY19L4/B4GALT1/ST3GAL2/STT3B/ST6GALNAC2/MGAT5B/ST6GALNAC5,44
BP,GO:0030032,lamellipodium assembly,6/2213,12/15876,0.5,3.586985991866245,3.607886687855911,0.0031648947997734607,0.04665137139925815,0.04144865643449044,ABLIM1/PARVB/CAPZB/ABLIM3/CYFIP1/ARHGEF7,6
BP,GO:0097479,synaptic vesicle localization,6/2213,12/15876,0.5,3.586985991866245,3.607886687855911,0.0031648947997734607,0.04665137139925815,0.04144865643449044,AP3D1/BORCS5/PICALM/SYNDIG1/AP3B1/DTNBP1,6
BP,GO:0007015,actin filament organization,51/2213,251/15876,0.20318725099601595,1.4576596460970397,2.9413317297136157,0.003232111399187208,0.047333098035315,0.042054354665274074,VIL1/SSH2/BAIAP2/NOSTRIN/BAIAP2L1/MTSS1/COBL/SGIP1/WDR1/ARHGEF10L/MYO1B/ESPNL/ARHGAP18/DIAPH1/CORO1C/MYO1D/SHROOM1/FER/HIP1/SYNPO/RHPN2/MYO1E/CAPZB/PLS3/SHROOM2/SHROOM3/HIP1R/EVL/WASL/MYO1C/CALD1/LMOD1/ELMO1/TPM1/ACTR2/KANK3/IQGAP2/FCHSD2/CARMIL1/MYO5A/WASF3/GAS2L1/DIAPH2/MYO6/ARHGEF10/FAM171A1/CYFIP1/COTL1/FMN1/ACTR3/CFL2,51
BP,GO:0141188,nucleic acid catabolic process,30/2213,130/15876,0.23076923076923078,1.6555319962459594,3.0203341050898413,0.0032528472658630574,0.047333098035315,0.042054354665274074,TNRC6C/UPF1/CARHSP1/DICER1/CSDC2/HNRNPU/ZCCHC7/SND1/SAMD4A/PARN/TNRC6B/CNOT10/ZC3HAV1/PUM2/LARP1B/TBRG4/DCP1B/PAN3/UPF2/TNRC6A/DIS3L2/ANGEL2/EXOSC10/CNOT1/DNASE1L3/CNOT6L/PUM1/DCP1A/RC3H1/CNOT2,30
BP,GO:0010562,positive regulation of phosphorus metabolic process,36/2213,164/15876,0.21951219512195122,1.5747743378924979,2.97768051060143,0.003351996552212836,0.04815843147799454,0.042787644197466994,EGFR/TRAF2/IL6R/ERBB3/ERBB2/CAMKK2/FGFR1/MERTK/INSR/ERBB4/RPTOR/VEGFC/TEK/RASSF2/WDFY2/DDR2/AXIN1/FGFR4/SH2D3C/FGFR3/PDGFRA/FLT1/BTBD10/RYK/FGFR2/PDGFC/RACK1/SASH1/BCAR3/NRG1/IGF1R/MOB2/FLT4/RB1CC1/MNAT1/VEGFA,36
BP,GO:0045937,positive regulation of phosphate metabolic process,36/2213,164/15876,0.21951219512195122,1.5747743378924979,2.97768051060143,0.003351996552212836,0.04815843147799454,0.042787644197466994,EGFR/TRAF2/IL6R/ERBB3/ERBB2/CAMKK2/FGFR1/MERTK/INSR/ERBB4/RPTOR/VEGFC/TEK/RASSF2/WDFY2/DDR2/AXIN1/FGFR4/SH2D3C/FGFR3/PDGFRA/FLT1/BTBD10/RYK/FGFR2/PDGFC/RACK1/SASH1/BCAR3/NRG1/IGF1R/MOB2/FLT4/RB1CC1/MNAT1/VEGFA,36
BP,GO:0010629,negative regulation of gene expression,51/2213,252/15876,0.20238095238095238,1.4518752824220515,2.9100287595611496,0.003516370368878995,0.04923995301844385,0.04374855088492392,TNRC6C/UPF1/ZC3H7B/TRIM2/DOT1L/AGO2/CARHSP1/DICER1/CSDC2/FOCAD/SERPINE1/CCDC3/HNRNPU/ZCCHC7/ZC3H7A/SND1/SAMD4A/PPM1D/CPEB3/CENPV/PARN/TNRC6B/CNOT10/ZC3HAV1/PUM2/LARP1B/CPEB4/TBRG4/DGCR8/PPHLN1/DCP1B/CD84/MBD2/DROSHA/EIF4EBP1/AGO3/PAN3/WTIP/UPF2/TNRC6A/HELZ/ANGEL2/EXOSC10/IRAK3/CNOT1/CNOT6L/LIMD1/PUM1/DCP1A/RC3H1/CNOT2,51
BP,GO:0001666,response to hypoxia,9/2213,24/15876,0.375,2.690239493899684,3.3349273233025167,0.0035357323092538974,0.04923995301844385,0.04374855088492392,DDIT4/HIF1A/HIF3A/EPAS1/VEGFC/EGLN1/WTIP/LIMD1/VEGFA,9
BP,GO:0009072,aromatic amino acid metabolic process,9/2213,24/15876,0.375,2.690239493899684,3.3349273233025167,0.0035357323092538974,0.04923995301844385,0.04374855088492392,AFMID/IDO2/HPD/KMO/PAH/HAL/TAT/GSTZ1/TDO2,9
BP,GO:0036293,response to decreased oxygen levels,9/2213,24/15876,0.375,2.690239493899684,3.3349273233025167,0.0035357323092538974,0.04923995301844385,0.04374855088492392,DDIT4/HIF1A/HIF3A/EPAS1/VEGFC/EGLN1/WTIP/LIMD1/VEGFA,9
BP,GO:0045197,establishment or maintenance of epithelial cell apical/basal polarity,9/2213,24/15876,0.375,2.690239493899684,3.3349273233025167,0.0035357323092538974,0.04923995301844385,0.04374855088492392,DLG2/PARD3B/SYNJ2BP/PARD3/DLG1/MYO9A/ERBIN/MTCL1/JAG1,9
CC,GO:0015629,actin cytoskeleton,66/2128,261/15549,0.25287356321839083,1.8477119522945296,5.499508312016798,3.410629808799622e-7,1.4563389283574386e-4,1.3857927433648992e-4,VIL1/MYH9/AKAP13/ABLIM1/CDC42BPB/SPTBN2/MYH10/ACTG1/MTSS1/COBL/SGIP1/WDR1/MYO1B/DIAPH1/PARVB/MYO1D/ZYX/MLPH/ASAP1/SHROOM1/MYO18A/HIP1/ACTN4/SYNPO/CDC42BPA/MYO1E/FILIP1/CAPZB/PLS3/SHROOM2/SHROOM3/HIP1R/LLGL2/PDLIM5/LPP/MYO3A/PDLIM2/MYO1C/CALD1/MYO10/LMOD1/DENND2A/SPTBN1/TPM1/ACTR2/MYLK/SPECC1L/MYO9A/MYO5A/MYO15B/PEAK1/SPTBN4/CTTNBP2/ACTN1/MYO9B/GAS2L1/MYO7A/DIAPH2/ABLIM3/MYO6/COTL1/DAAM1/FMN1/ACTR3/EHBP1/CFL2,66
CC,GO:0030055,cell-substrate junction,23/2128,65/15549,0.35384615384615387,2.585504626951996,5.100505854156093,8.327110361671372e-6,0.001777838062216838,0.0016917182103184999,NRP1/DST/LIMS2/LASP1/TLN1/PARVB/ZYX/TNS1/SORBS1/PTK2B/TNS3/LPP/NECTIN2/ITGB5/LIMS1/TNS2/BCAR1/TLN2/PGM5/PEAK1/ARHGAP24/CAV1/ITGB2,23
CC,GO:0005925,focal adhesion,21/2128,59/15549,0.3559322033898305,2.6007471008028546,4.9051654485084155,1.8366674393834837e-5,0.002614189988722492,0.0024875566021123675,NRP1/DST/LIMS2/LASP1/TLN1/PARVB/ZYX/TNS1/PTK2B/TNS3/LPP/NECTIN2/ITGB5/LIMS1/TNS2/BCAR1/TLN2/PEAK1/ARHGAP24/CAV1/ITGB2,21
CC,GO:0043235,receptor complex,52/2128,217/15549,0.23963133640552994,1.750952842936835,4.435818491462008,2.902456040830706e-5,0.0027383621872242637,0.0026057138032011978,OSMR/EGFR/LDLR/PTPRD/IL6R/ERBB3/ERBB2/RAMP1/LIFR/GABRG3/PTPRF/FGFR1/MERTK/GRIA4/INSR/GRIK4/ERBB4/ITGAX/LEPR/TEK/LRP1B/PTPRB/CD247/ARNT/ITGB5/DDR2/PLXNB1/TGFBR2/CNTFR/FGFR4/GRIK5/GFRA1/FGFR3/PDGFRA/CD44/FLT1/RYK/FGFR2/KCTD8/TGFBR1/IL6ST/NOTCH2/IGF1R/ITGAM/LRP1/GPR156/FLT4/BMPR2/TNFRSF1A/ACVR1B/ITGB2/ITGA5,52
CC,GO:0030864,cortical actin cytoskeleton,18/2128,48/15549,0.375,2.740072838345865,4.807716253338476,3.2065130997942195e-5,0.0027383621872242637,0.0026057138032011978,SPTBN2/COBL/WDR1/MLPH/SHROOM1/HIP1/ACTN4/SHROOM2/SHROOM3/HIP1R/LLGL2/SPTBN1/ACTR2/SPTBN4/ACTN1/COTL1/ACTR3/CFL2,18
CC,GO:0042641,actomyosin,13/2128,29/15549,0.4482758620689655,3.275489369976666,4.883808103335373,4.527871207080842e-5,0.0032223350090391993,0.0030662426069003597,ABLIM1/CDC42BPB/ZYX/SYNPO/CDC42BPA/PDLIM5/LPP/PDLIM2/MYLK/ACTN1/GAS2L1/ABLIM3/DAAM1,13
CC,GO:0030863,cortical cytoskeleton,19/2128,57/15549,0.3333333333333333,2.4356203007518795,4.3236836871236175,1.2606245313898865e-4,0.007337444514231011,0.006982013022293037,SPTBN2/COBL/WDR1/MLPH/SHROOM1/HIP1/ACTN4/SHROOM2/SHROOM3/HIP1R/LLGL2/SPTBN1/ACTR2/SPTBN4/ACTN1/COTL1/ERC1/ACTR3/CFL2,19
CC,GO:0005604,basement membrane,11/2128,24/15549,0.4583333333333333,3.3489779135338344,4.58563400590213,1.3746968644929295e-4,0.007337444514231011,0.006982013022293037,COL27A1/COL4A4/LAMA2/LAMB1/COL4A3/NTN4/DAG1/COL4A2/LAMC1/COL4A1/COL4A5,11
CC,GO:0005777,peroxisome,22/2128,76/15549,0.2894736842105263,2.1151439453897907,3.88044117085527,3.859660349036663e-4,0.016480749690386553,0.01568240941819107,EHHADH/HACL1/ACOX1/ABCD3/AGXT/HAO2/PEX6/MLYCD/ACAA1/LONP2/SLC27A2/CRAT/IDH1/ABCD4/EPHX2/PEX14/ACOX3/IDE/PEX1/AGPS/PEX16/TRIM37,22
CC,GO:0042579,microbody,22/2128,76/15549,0.2894736842105263,2.1151439453897907,3.88044117085527,3.859660349036663e-4,0.016480749690386553,0.01568240941819107,EHHADH/HACL1/ACOX1/ABCD3/AGXT/HAO2/PEX6/MLYCD/ACAA1/LONP2/SLC27A2/CRAT/IDH1/ABCD4/EPHX2/PEX14/ACOX3/IDE/PEX1/AGPS/PEX16/TRIM37,22
CC,GO:0001725,stress fiber,11/2128,27/15549,0.4074074074074074,2.9768692564745196,4.0937058128301205,4.843019185891481e-4,0.01723307660313052,0.016398293032930805,ABLIM1/ZYX/SYNPO/PDLIM5/LPP/PDLIM2/MYLK/ACTN1/GAS2L1/ABLIM3/DAAM1,11
CC,GO:0097517,contractile actin filament bundle,11/2128,27/15549,0.4074074074074074,2.9768692564745196,4.0937058128301205,4.843019185891481e-4,0.01723307660313052,0.016398293032930805,ABLIM1/ZYX/SYNPO/PDLIM5/LPP/PDLIM2/MYLK/ACTN1/GAS2L1/ABLIM3/DAAM1,11
CC,GO:0070161,anchoring junction,54/2128,257/15549,0.21011673151750973,1.5352937304350371,3.4455393438566726,7.459258291123493e-4,0.02434074048043975,0.02316165617022,MAGI2/NRP1/DST/LIMS2/DSP/LASP1/TLN1/DLG2/PARVB/ZYX/CDH19/JUP/TNS1/SHROOM1/MPDZ/CDH11/MDGA2/SHROOM2/SHROOM3/SORBS1/PTK2B/TNS3/PARD3B/PDLIM5/LPP/PDLIM2/PARD3/NECTIN2/CTNNB1/ITGB5/FAT3/LIMS1/TNS2/FRMD4B/BCAR1/TLN2/MPP1/PGM5/PLEKHA7/PEAK1/NF2/WTIP/ARHGAP24/JAM2/FRMD4A/MAGI1/ERBIN/MAGI3/AMOTL2/CAV1/LIMD1/ITGB2/CLDN15/CLDN1,54
CC,GO:0005938,cell cortex,31/2128,127/15549,0.2440944881889764,1.7835644722041326,3.5305054561748186,7.980570649324508e-4,0.02434074048043975,0.02316165617022,SPTBN2/EXOC3L4/TNFAIP2/COBL/WDR1/MLPH/SHROOM1/HIP1/FRY/ACTN4/SHROOM2/SHROOM3/HIP1R/LLGL2/PARD3B/PARD3/EXOC4/SPTBN1/ACTR2/IQGAP2/PHLDB1/CLIP1/SPTBN4/CYTIP/EXOC3L2/EXOC6B/ACTN1/COTL1/ERC1/ACTR3/CFL2,31
CC,GO:0032432,actin filament bundle,12/2128,33/15549,0.36363636363636365,2.6570403280929598,3.7942924551546082,9.122782151882414e-4,0.02596951985902527,0.024711536214923596,ABLIM1/ZYX/SYNPO/PLS3/PDLIM5/LPP/PDLIM2/MYLK/ACTN1/GAS2L1/ABLIM3/DAAM1,12
MF,GO:0004674,protein serine/threonine kinase activity,103/2252,316/15985,0.3259493670886076,2.313632607864739,9.550828347995811,2.4178760958004665e-17,1.8230785762335516e-14,1.5907079577634645e-14,ULK1/CDC42BPB/PDK4/CSNK1D/MKNK2/FAM20C/GAK/ERN1/TGFBR3/SIK2/ALPK1/PIM3/SIK3/DAPK3/NRBP2/MAST4/MAPKAPK2/CAMK1D/CAMKK2/CDK14/ENG/PDPK1/MAK/STK24/CDC42BPA/WNK3/CSNK1G2/CDK10/HIPK2/MAPK1/NEK6/ABR/CAMK2D/BCR/DAPK1/STK10/CDK6/CSNK1G1/MAST2/PRKX/GRK5/MYO3A/PKN1/CDK11B/GSK3B/PRKG1/MAPK10/GRK4/MAPK14/PRKD1/TGFBR2/NEK7/TRPM6/MYLK/PRKDC/CDKL4/TLK2/PRKCE/STK3/MAPK6/NUAK1/VRK2/MARK3/MAP4K3/PRKCZ/TRPM7/LATS1/AKT2/STK39/TAOK3/WNK1/EIF2AK3/MOK/DAPK2/MAP3K6/STK25/OXSR1/WNK2/MAP4K5/TAOK1/TGFBR1/CSNK1G3/LIMK2/SGK3/PLK3/MAP3K5/SGK1/HIPK1/GRK3/PRKD3/CSNK1E/ALPK3/VRK1/EEF2K/BMPR2/SRPK2/PRKACB/ACVR1B/TLK1/HIPK3/PRKCH/CDK12/NLK,103
MF,GO:0030695,GTPase regulator activity,101/2252,331/15985,0.30513595166163143,2.1658961755378234,8.679714261953617,6.799430419599787e-15,1.70892351212608e-12,1.4911031621929356e-12,ITSN1/AKAP13/RAPGEF1/AGAP1/RIN2/PSD3/ARHGEF10L/RAP1GAP2/ARHGAP10/ARHGAP18/AGAP3/ARHGEF26/STARD13/ASAP1/RIN3/DEPDC5/PREX2/DOCK8/ARHGEF28/ARFGAP2/TBC1D22A/SIPA1L1/RALGAPA2/CHN2/LLGL2/ARHGEF12/ABR/BCR/TSC2/RAPGEF5/AGFG1/CYTH1/ARHGAP26/TBC1D15/RAPGEF2/ARHGAP31/RALGAPA1/ASAP2/RASGRP2/RALGAPB/ARAP2/IQSEC1/DENND5B/RAPGEF6/RASGEF1B/DOCK4/RIC8B/EIF5/FGD4/IQGAP2/MYO9A/RAP1GDS1/SH2D3C/TBC1D5/NET1/RABEP1/RASGRP3/TBC1D16/SMAP1/GNAQ/RASA3/RAP1GAP/DOCK9/SIPA1L3/DENND1A/ALS2/PLEKHG1/RANGAP1/ADAP1/EEF1D/PLEKHG4B/STXBP5/ARHGAP24/FGD6/MCF2L/DENND6A/ARFGEF2/KALRN/ARFGAP3/RGS9/RALGPS2/SIPA1L2/FARP1/ARHGAP29/MYO9B/BCAR3/EIF2B3/RALGDS/ARHGEF10/RASA2/DOCK5/CHM/DENND1B/GARNL3/ECT2L/SMAP2/VAV2/RGS7/ARHGEF7/RAPGEF4/SRGAP1,101
MF,GO:0060589,nucleoside-triphosphatase regulator activity,101/2252,331/15985,0.30513595166163143,2.1658961755378234,8.679714261953617,6.799430419599787e-15,1.70892351212608e-12,1.4911031621929356e-12,ITSN1/AKAP13/RAPGEF1/AGAP1/RIN2/PSD3/ARHGEF10L/RAP1GAP2/ARHGAP10/ARHGAP18/AGAP3/ARHGEF26/STARD13/ASAP1/RIN3/DEPDC5/PREX2/DOCK8/ARHGEF28/ARFGAP2/TBC1D22A/SIPA1L1/RALGAPA2/CHN2/LLGL2/ARHGEF12/ABR/BCR/TSC2/RAPGEF5/AGFG1/CYTH1/ARHGAP26/TBC1D15/RAPGEF2/ARHGAP31/RALGAPA1/ASAP2/RASGRP2/RALGAPB/ARAP2/IQSEC1/DENND5B/RAPGEF6/RASGEF1B/DOCK4/RIC8B/EIF5/FGD4/IQGAP2/MYO9A/RAP1GDS1/SH2D3C/TBC1D5/NET1/RABEP1/RASGRP3/TBC1D16/SMAP1/GNAQ/RASA3/RAP1GAP/DOCK9/SIPA1L3/DENND1A/ALS2/PLEKHG1/RANGAP1/ADAP1/EEF1D/PLEKHG4B/STXBP5/ARHGAP24/FGD6/MCF2L/DENND6A/ARFGEF2/KALRN/ARFGAP3/RGS9/RALGPS2/SIPA1L2/FARP1/ARHGAP29/MYO9B/BCAR3/EIF2B3/RALGDS/ARHGEF10/RASA2/DOCK5/CHM/DENND1B/GARNL3/ECT2L/SMAP2/VAV2/RGS7/ARHGEF7/RAPGEF4/SRGAP1,101
MF,GO:0005096,GTPase activator activity,53/2252,146/15985,0.363013698630137,2.576720236502105,7.750173207963272,1.4341838287671539e-11,2.703436517226085e-9,2.3588549815249242e-9,AGAP1/RAP1GAP2/ARHGAP10/ARHGAP18/AGAP3/STARD13/ASAP1/DEPDC5/PREX2/ARFGAP2/TBC1D22A/SIPA1L1/RALGAPA2/CHN2/LLGL2/ARHGEF12/ABR/BCR/TSC2/AGFG1/ARHGAP26/TBC1D15/ARHGAP31/RALGAPA1/ASAP2/RALGAPB/ARAP2/DOCK4/IQGAP2/MYO9A/TBC1D5/RABEP1/TBC1D16/SMAP1/GNAQ/RASA3/RAP1GAP/SIPA1L3/RANGAP1/ADAP1/STXBP5/ARHGAP24/ARFGAP3/RGS9/SIPA1L2/ARHGAP29/MYO9B/RASA2/DOCK5/GARNL3/SMAP2/RGS7/SRGAP1,53
MF,GO:0008047,enzyme activator activity,74/2252,267/15985,0.27715355805243447,1.9672733683251176,6.454319168022033,3.5450168224470725e-9,5.345885368250186e-7,4.6644958190093057e-7,APOA5/AGAP1/FAM20A/RAP1GAP2/ARHGAP10/ARHGAP18/AGAP3/PSME4/STARD13/ASAP1/DEPDC5/PREX2/ARFGAP2/CTSL/TBC1D22A/PCOLCE2/SIPA1L1/RALGAPA2/CHN2/LLGL2/ARHGEF12/ABR/BCR/PPP2R5C/TSC2/PARP8/AGFG1/ARHGAP26/TBC1D15/ARHGAP31/RALGAPA1/ASAP2/RALGAPB/ARAP2/CCNY/PPP2R5E/DOCK4/DCP1B/IQGAP2/MYO9A/TBC1D5/NOXA1/RABEP1/TBC1D16/SMAP1/GNAQ/RASA3/RAP1GAP/SIPA1L3/CCNT1/RANGAP1/ADAP1/STXBP5/ARHGAP24/ARFGAP3/RGS9/SIPA1L2/CAB39/ARHGAP29/MYO9B/NRG1/NCF4/RASA2/ARHGAP6/SH3PXD2B/DOCK5/MOB2/GARNL3/SMAP2/MNAT1/DCP1A/CAB39L/RGS7/SRGAP1,74
